asset,source,t,p_bull
CMC200,p_dl_rollout,156,0.4000000059604645
CMC200,p_dl_rollout,157,0.4000000059604645
CMC200,p_dl_rollout,158,0.4000000059604645
CMC200,p_dl_rollout,159,0.4000000059604645
CMC200,p_dl_rollout,160,0.4000000059604645
CMC200,p_dl_rollout,161,0.4000000059604645
CMC200,p_dl_rollout,162,0.4000000059604645
CMC200,p_dl_rollout,163,0.4000000059604645
CMC200,p_hist_csv,1,0.6882
CMC200,p_hist_csv,2,0.4028
CMC200,p_hist_csv,3,0.5324
CMC200,p_hist_csv,4,0.4812
CMC200,p_hist_csv,5,0.529
CMC200,p_hist_csv,6,0.6534
CMC200,p_hist_csv,7,0.4128
CMC200,p_hist_csv,8,0.4942
CMC200,p_hist_csv,9,0.282
CMC200,p_hist_csv,10,0.5162
CMC200,p_hist_csv,11,0.545
CMC200,p_hist_csv,12,0.7406
CMC200,p_hist_csv,13,0.7684
CMC200,p_hist_csv,14,0.7946
CMC200,p_hist_csv,15,0.8472
CMC200,p_hist_csv,16,0.8258
CMC200,p_hist_csv,17,0.461
CMC200,p_hist_csv,18,0.5572
CMC200,p_hist_csv,19,0.6862
CMC200,p_hist_csv,20,0.749
CMC200,p_hist_csv,21,0.2988
CMC200,p_hist_csv,22,0.526
CMC200,p_hist_csv,23,0.6914
CMC200,p_hist_csv,24,0.7024
CMC200,p_hist_csv,25,0.7638
CMC200,p_hist_csv,26,0.595
CMC200,p_hist_csv,27,0.751
CMC200,p_hist_csv,28,0.816
CMC200,p_hist_csv,29,0.7536
CMC200,p_hist_csv,30,0.832
CMC200,p_hist_csv,31,0.6742
CMC200,p_hist_csv,32,0.7712
CMC200,p_hist_csv,33,0.7798
CMC200,p_hist_csv,34,0.8124
CMC200,p_hist_csv,35,0.848
CMC200,p_hist_csv,36,0.8424
CMC200,p_hist_csv,37,0.6918
CMC200,p_hist_csv,38,0.804
CMC200,p_hist_csv,39,0.737
CMC200,p_hist_csv,40,0.788
CMC200,p_hist_csv,41,0.8226
CMC200,p_hist_csv,42,0.8148
CMC200,p_hist_csv,43,0.8516
CMC200,p_hist_csv,44,0.8592
CMC200,p_hist_csv,45,0.867
CMC200,p_hist_csv,46,0.8654
CMC200,p_hist_csv,47,0.8282
CMC200,p_hist_csv,48,0.8386
CMC200,p_hist_csv,49,0.848
CMC200,p_hist_csv,50,0.7976
CMC200,p_hist_csv,51,0.848
CMC200,p_hist_csv,52,0.8494
CMC200,p_hist_csv,53,0.82
CMC200,p_hist_csv,54,0.7656
CMC200,p_hist_csv,55,0.8382
CMC200,p_hist_csv,56,0.5274
CMC200,p_hist_csv,57,0.7376
CMC200,p_hist_csv,58,0.7944
CMC200,p_hist_csv,59,0.8402
CMC200,p_hist_csv,60,0.8424
CMC200,p_hist_csv,61,0.8636
CMC200,p_hist_csv,62,0.8786
CMC200,p_hist_csv,63,0.8598
CMC200,p_hist_csv,64,0.8688
CMC200,p_hist_csv,65,0.8776
CMC200,p_hist_csv,66,0.8776
CMC200,p_hist_csv,67,0.8374
CMC200,p_hist_csv,68,0.8524
CMC200,p_hist_csv,69,0.8758
CMC200,p_hist_csv,70,0.8832
CMC200,p_hist_csv,71,0.8784
CMC200,p_hist_csv,72,0.4854
CMC200,p_hist_csv,73,0.6918
CMC200,p_hist_csv,74,0.7762
CMC200,p_hist_csv,75,0.8422
CMC200,p_hist_csv,76,0.8672
CMC200,p_hist_csv,77,0.3706
CMC200,p_hist_csv,78,0.6532
CMC200,p_hist_csv,79,0.6866
CMC200,p_hist_csv,80,0.7472
CMC200,p_hist_csv,81,0.7896
CMC200,p_hist_csv,82,0.7978
CMC200,p_hist_csv,83,0.8314
CMC200,p_hist_csv,84,0.8554
CMC200,p_hist_csv,85,0.838
CMC200,p_hist_csv,86,0.7508
CMC200,p_hist_csv,87,0.8074
CMC200,p_hist_csv,88,0.8504
CMC200,p_hist_csv,89,0.8498
CMC200,p_hist_csv,90,0.8162
CMC200,p_hist_csv,91,0.8372
CMC200,p_hist_csv,92,0.8614
CMC200,p_hist_csv,93,0.8722
CMC200,p_hist_csv,94,0.8686
CMC200,p_hist_csv,95,0.8706
CMC200,p_hist_csv,96,0.8448
CMC200,p_hist_csv,97,0.8734
CMC200,p_hist_csv,98,0.484
CMC200,p_hist_csv,99,0.7042
CMC200,p_hist_csv,100,0.791
CMC200,p_hist_csv,101,0.8372
CMC200,p_hist_csv,102,0.83
CMC200,p_hist_csv,103,0.8326
CMC200,p_hist_csv,104,0.8488
CMC200,p_hist_csv,105,0.8394
CMC200,p_hist_csv,106,0.8442
CMC200,p_hist_csv,107,0.8138
CMC200,p_hist_csv,108,0.798
CMC200,p_hist_csv,109,0.841
CMC200,p_hist_csv,110,0.8542
CMC200,p_hist_csv,111,0.8326
CMC200,p_hist_csv,112,0.1702
CMC200,p_hist_csv,113,0.8354
CMC200,p_hist_csv,114,0.8418
CMC200,p_hist_csv,115,0.8166
CMC200,p_hist_csv,116,0.521
CMC200,p_hist_csv,117,0.7464
CMC200,p_hist_csv,118,0.1962
CMC200,p_hist_csv,119,0.8368
CMC200,p_hist_csv,120,0.829
CMC200,p_hist_csv,121,0.7702
CMC200,p_hist_csv,122,0.8396
CMC200,p_hist_csv,123,0.8442
CMC200,p_hist_csv,124,0.794
CMC200,p_hist_csv,125,0.8248
CMC200,p_hist_csv,126,0.864
CMC200,p_hist_csv,127,0.852
CMC200,p_hist_csv,128,0.8532
CMC200,p_hist_csv,129,0.8476
CMC200,p_hist_csv,130,0.82
CMC200,p_hist_csv,131,0.854
CMC200,p_hist_csv,132,0.8602
CMC200,p_hist_csv,133,0.8704
CMC200,p_hist_csv,134,0.8722
CMC200,p_hist_csv,135,0.1334
CMC200,p_hist_csv,136,0.8684
CMC200,p_hist_csv,137,0.8648
CMC200,p_hist_csv,138,0.8076
CMC200,p_hist_csv,139,0.856
CMC200,p_hist_csv,140,0.86
CMC200,p_hist_csv,141,0.8768
CMC200,p_hist_csv,142,0.868
CMC200,p_hist_csv,143,0.8652
CMC200,p_hist_csv,144,0.8654
CMC200,p_hist_csv,145,0.1144
CMC200,p_hist_csv,146,0.8566
CMC200,p_hist_csv,147,0.8504
CMC200,p_hist_csv,148,0.8288
CMC200,p_hist_csv,149,0.8494
CMC200,p_hist_csv,150,0.8672
CMC200,p_hist_csv,151,0.8688
CMC200,p_hist_csv,152,0.8736
CMC200,p_hist_csv,153,0.8594
CMC200,p_hist_csv,154,0.829
CMC200,p_hist_csv,155,0.8608
CMC200,p_hist_csv,156,0.882
CMC200,p_hist_csv,157,0.8702
CMC200,p_hist_csv,158,0.8788
CMC200,p_hist_csv,159,0.8784
CMC200,p_hist_csv,160,0.8672
CMC200,p_hist_csv,161,0.8678
CMC200,p_hist_csv,162,0.8762
CMC200,p_hist_csv,163,0.8762
CMC200,p_sign_oracle,1,1.0
CMC200,p_sign_oracle,2,0.0
CMC200,p_sign_oracle,3,0.0
CMC200,p_sign_oracle,4,1.0
CMC200,p_sign_oracle,5,1.0
CMC200,p_sign_oracle,6,1.0
CMC200,p_sign_oracle,7,1.0
CMC200,p_sign_oracle,8,0.0
CMC200,p_sign_oracle,9,1.0
CMC200,p_sign_oracle,10,1.0
CMC200,p_sign_oracle,11,1.0
CMC200,p_sign_oracle,12,0.0
CMC200,p_sign_oracle,13,1.0
CMC200,p_sign_oracle,14,1.0
CMC200,p_sign_oracle,15,1.0
CMC200,p_sign_oracle,16,0.0
CMC200,p_sign_oracle,17,1.0
CMC200,p_sign_oracle,18,1.0
CMC200,p_sign_oracle,19,0.0
CMC200,p_sign_oracle,20,0.0
CMC200,p_sign_oracle,21,0.0
CMC200,p_sign_oracle,22,1.0
CMC200,p_sign_oracle,23,0.0
CMC200,p_sign_oracle,24,0.0
CMC200,p_sign_oracle,25,0.0
CMC200,p_sign_oracle,26,1.0
CMC200,p_sign_oracle,27,1.0
CMC200,p_sign_oracle,28,0.0
CMC200,p_sign_oracle,29,1.0
CMC200,p_sign_oracle,30,1.0
CMC200,p_sign_oracle,31,1.0
CMC200,p_sign_oracle,32,1.0
CMC200,p_sign_oracle,33,1.0
CMC200,p_sign_oracle,34,1.0
CMC200,p_sign_oracle,35,1.0
CMC200,p_sign_oracle,36,0.0
CMC200,p_sign_oracle,37,1.0
CMC200,p_sign_oracle,38,0.0
CMC200,p_sign_oracle,39,1.0
CMC200,p_sign_oracle,40,1.0
CMC200,p_sign_oracle,41,1.0
CMC200,p_sign_oracle,42,1.0
CMC200,p_sign_oracle,43,1.0
CMC200,p_sign_oracle,44,0.0
CMC200,p_sign_oracle,45,1.0
CMC200,p_sign_oracle,46,0.0
CMC200,p_sign_oracle,47,0.0
CMC200,p_sign_oracle,48,1.0
CMC200,p_sign_oracle,49,0.0
CMC200,p_sign_oracle,50,0.0
CMC200,p_sign_oracle,51,1.0
CMC200,p_sign_oracle,52,0.0
CMC200,p_sign_oracle,53,0.0
CMC200,p_sign_oracle,54,0.0
CMC200,p_sign_oracle,55,0.0
CMC200,p_sign_oracle,56,1.0
CMC200,p_sign_oracle,57,1.0
CMC200,p_sign_oracle,58,1.0
CMC200,p_sign_oracle,59,0.0
CMC200,p_sign_oracle,60,0.0
CMC200,p_sign_oracle,61,0.0
CMC200,p_sign_oracle,62,0.0
CMC200,p_sign_oracle,63,1.0
CMC200,p_sign_oracle,64,1.0
CMC200,p_sign_oracle,65,1.0
CMC200,p_sign_oracle,66,0.0
CMC200,p_sign_oracle,67,0.0
CMC200,p_sign_oracle,68,0.0
CMC200,p_sign_oracle,69,0.0
CMC200,p_sign_oracle,70,0.0
CMC200,p_sign_oracle,71,0.0
CMC200,p_sign_oracle,72,0.0
CMC200,p_sign_oracle,73,0.0
CMC200,p_sign_oracle,74,1.0
CMC200,p_sign_oracle,75,0.0
CMC200,p_sign_oracle,76,0.0
CMC200,p_sign_oracle,77,1.0
CMC200,p_sign_oracle,78,0.0
CMC200,p_sign_oracle,79,1.0
CMC200,p_sign_oracle,80,0.0
CMC200,p_sign_oracle,81,1.0
CMC200,p_sign_oracle,82,1.0
CMC200,p_sign_oracle,83,0.0
CMC200,p_sign_oracle,84,1.0
CMC200,p_sign_oracle,85,0.0
CMC200,p_sign_oracle,86,0.0
CMC200,p_sign_oracle,87,0.0
CMC200,p_sign_oracle,88,1.0
CMC200,p_sign_oracle,89,0.0
CMC200,p_sign_oracle,90,0.0
CMC200,p_sign_oracle,91,1.0
CMC200,p_sign_oracle,92,1.0
CMC200,p_sign_oracle,93,0.0
CMC200,p_sign_oracle,94,1.0
CMC200,p_sign_oracle,95,1.0
CMC200,p_sign_oracle,96,1.0
CMC200,p_sign_oracle,97,0.0
CMC200,p_sign_oracle,98,0.0
CMC200,p_sign_oracle,99,0.0
CMC200,p_sign_oracle,100,1.0
CMC200,p_sign_oracle,101,0.0
CMC200,p_sign_oracle,102,0.0
CMC200,p_sign_oracle,103,1.0
CMC200,p_sign_oracle,104,0.0
CMC200,p_sign_oracle,105,1.0
CMC200,p_sign_oracle,106,1.0
CMC200,p_sign_oracle,107,1.0
CMC200,p_sign_oracle,108,1.0
CMC200,p_sign_oracle,109,1.0
CMC200,p_sign_oracle,110,0.0
CMC200,p_sign_oracle,111,1.0
CMC200,p_sign_oracle,112,0.0
CMC200,p_sign_oracle,113,0.0
CMC200,p_sign_oracle,114,0.0
CMC200,p_sign_oracle,115,1.0
CMC200,p_sign_oracle,116,1.0
CMC200,p_sign_oracle,117,1.0
CMC200,p_sign_oracle,118,0.0
CMC200,p_sign_oracle,119,1.0
CMC200,p_sign_oracle,120,0.0
CMC200,p_sign_oracle,121,1.0
CMC200,p_sign_oracle,122,1.0
CMC200,p_sign_oracle,123,0.0
CMC200,p_sign_oracle,124,1.0
CMC200,p_sign_oracle,125,1.0
CMC200,p_sign_oracle,126,1.0
CMC200,p_sign_oracle,127,0.0
CMC200,p_sign_oracle,128,0.0
CMC200,p_sign_oracle,129,1.0
CMC200,p_sign_oracle,130,0.0
CMC200,p_sign_oracle,131,0.0
CMC200,p_sign_oracle,132,1.0
CMC200,p_sign_oracle,133,0.0
CMC200,p_sign_oracle,134,0.0
CMC200,p_sign_oracle,135,0.0
CMC200,p_sign_oracle,136,1.0
CMC200,p_sign_oracle,137,0.0
CMC200,p_sign_oracle,138,0.0
CMC200,p_sign_oracle,139,0.0
CMC200,p_sign_oracle,140,1.0
CMC200,p_sign_oracle,141,1.0
CMC200,p_sign_oracle,142,0.0
CMC200,p_sign_oracle,143,1.0
CMC200,p_sign_oracle,144,1.0
CMC200,p_sign_oracle,145,0.0
CMC200,p_sign_oracle,146,1.0
CMC200,p_sign_oracle,147,1.0
CMC200,p_sign_oracle,148,1.0
CMC200,p_sign_oracle,149,1.0
CMC200,p_sign_oracle,150,0.0
CMC200,p_sign_oracle,151,1.0
CMC200,p_sign_oracle,152,1.0
CMC200,p_sign_oracle,153,1.0
CMC200,p_sign_oracle,154,0.0
CMC200,p_sign_oracle,155,1.0
CMC200,p_sign_oracle,156,0.0
CMC200,p_sign_oracle,157,1.0
CMC200,p_sign_oracle,158,1.0
CMC200,p_sign_oracle,159,0.0
CMC200,p_sign_oracle,160,0.0
CMC200,p_sign_oracle,161,1.0
CMC200,p_sign_oracle,162,1.0
CMC200,p_sign_oracle,163,1.0
