scenario_idx,R_cumul_SPX_final
720,0.6578552722930908
721,0.03218519687652588
722,0.37467920780181885
723,1.1787583827972412
724,0.36555254459381104
725,0.131186842918396
726,0.7446601390838623
727,-0.10993826389312744
728,-0.38669097423553467
729,-0.0653192400932312
730,0.38980209827423096
731,0.263885498046875
732,0.3855029344558716
733,-0.012883424758911133
734,0.5351824760437012
735,-0.15434283018112183
736,1.5044281482696533
737,1.4318597316741943
738,2.0253655910491943
739,1.0322439670562744
740,0.3098423480987549
741,0.1724759340286255
742,-0.4675893783569336
743,-0.31819915771484375
744,0.6574625968933105
745,1.291377067565918
746,0.6501340866088867
747,-0.48515260219573975
748,0.40406525135040283
749,-0.08783626556396484
750,-0.05520075559616089
751,-0.47422319650650024
752,-0.28172338008880615
753,1.143857479095459
754,0.06211042404174805
755,-0.11678749322891235
756,0.1790635585784912
757,0.008908867835998535
758,-0.29979437589645386
759,0.9081286191940308
760,0.8557384014129639
761,0.5681877136230469
762,0.32896506786346436
763,0.7487150430679321
764,0.5843439102172852
765,0.514602541923523
766,1.076460361480713
767,1.403735876083374
768,0.5675667524337769
769,0.25890564918518066
770,0.3485981225967407
771,0.1654289960861206
772,-0.1719992756843567
773,0.4167076349258423
774,0.3885924816131592
775,0.7166669368743896
776,-0.022468507289886475
777,-0.33129167556762695
778,0.7901278734207153
779,0.07101523876190186
780,2.376896619796753
781,-0.29679083824157715
782,1.0608441829681396
783,-0.5594151020050049
784,0.14185774326324463
785,0.15160739421844482
786,2.12813663482666
787,0.768352746963501
788,-0.6447819471359253
789,-0.07299226522445679
790,1.2710740566253662
791,0.3629438877105713
792,-0.010776758193969727
793,1.2073974609375
794,-0.07130938768386841
795,1.1343135833740234
796,-0.15499013662338257
797,0.23682832717895508
798,0.7218267917633057
799,2.483614921569824
800,0.15032458305358887
801,-0.4625871181488037
802,0.2585960626602173
803,0.7418134212493896
804,1.4228527545928955
805,0.37626421451568604
806,0.4113360643386841
807,1.3707356452941895
808,0.7517608404159546
809,0.8609682321548462
810,0.22112953662872314
811,0.3266340494155884
812,-0.05431962013244629
813,0.34517014026641846
814,0.0480799674987793
815,0.37351977825164795
816,2.643397092819214
817,0.34363114833831787
818,0.4172694683074951
819,2.0323729515075684
820,-0.43655669689178467
821,-0.2057477831840515
822,0.3223375082015991
823,0.8324748277664185
824,0.1645599603652954
825,0.9202991724014282
826,0.21314585208892822
827,-0.12777835130691528
828,-0.436565101146698
829,0.17335474491119385
830,0.7260642051696777
831,-0.35107797384262085
832,1.0706367492675781
833,0.5009733438491821
834,0.04977774620056152
835,1.1412684917449951
836,0.16141951084136963
837,0.06919217109680176
838,0.2702343463897705
839,0.38512706756591797
840,-0.5476868152618408
841,0.19625163078308105
842,1.0284216403961182
843,0.4557236433029175
844,1.2684175968170166
845,0.6584938764572144
846,-0.014041602611541748
847,0.8365050554275513
848,0.1763526201248169
849,-0.2647515535354614
850,0.576718807220459
851,0.6762112379074097
852,0.37603890895843506
853,0.7673618793487549
854,-0.2639971971511841
855,0.7805182933807373
856,1.355071783065796
857,0.1037588119506836
858,2.96053409576416
859,1.043032169342041
860,1.9644594192504883
861,3.3361096382141113
862,0.3550736904144287
863,0.6284729242324829
864,1.4884834289550781
865,1.8972752094268799
866,0.011966109275817871
867,1.0079541206359863
868,2.5882058143615723
869,0.759980320930481
870,1.103764295578003
871,0.9992661476135254
872,0.5800987482070923
873,0.7905757427215576
874,0.6206910610198975
875,0.35530948638916016
876,4.199732780456543
877,0.026187777519226074
878,1.508448600769043
879,-0.34217166900634766
880,1.3478727340698242
881,0.7065045833587646
882,-0.20291519165039062
883,0.5260848999023438
884,1.7743639945983887
885,-0.514015793800354
886,1.08314847946167
887,-0.15016943216323853
888,-0.045943379402160645
889,0.377649188041687
890,0.7391972541809082
891,2.084897994995117
892,0.27403879165649414
893,-0.19810688495635986
894,-0.015471577644348145
895,-0.15611350536346436
896,0.732214093208313
897,0.23103690147399902
898,0.8014030456542969
899,0.24904346466064453
900,-0.6024681329727173
901,0.13435661792755127
902,0.8626667261123657
903,-0.40009522438049316
904,-0.14451688528060913
905,0.7829567193984985
906,-0.4087473750114441
907,0.3787388801574707
908,0.7852648496627808
909,1.9330024719238281
910,1.6251182556152344
911,0.30066728591918945
912,0.5284155607223511
913,0.8061133623123169
914,0.7853149175643921
915,0.00033724308013916016
916,-0.778976559638977
917,-0.2754638195037842
918,-0.1469736099243164
919,1.8293626308441162
920,-0.4962499141693115
921,1.7189397811889648
922,-0.04556781053543091
923,-0.21516692638397217
924,0.7634189128875732
925,0.4194842576980591
926,-0.1994856595993042
927,0.011544466018676758
928,1.5970196723937988
929,2.7357704639434814
930,-0.05255997180938721
931,-0.2005789875984192
932,0.12978136539459229
933,0.5452274084091187
934,-0.22405332326889038
935,0.48306918144226074
936,0.6640315055847168
937,0.9522405862808228
938,2.333954095840454
939,1.047008991241455
940,0.029234886169433594
941,-0.15870338678359985
942,1.245612621307373
943,0.3643301725387573
944,0.0626530647277832
945,0.13095486164093018
946,1.7846345901489258
947,0.5078486204147339
948,-0.1754099726676941
949,0.1974705457687378
950,0.16249561309814453
951,0.04501831531524658
952,-0.3690488338470459
953,1.1304540634155273
954,-0.4254225492477417
955,0.8648190498352051
956,0.2253246307373047
