policy,asset,t,w,u,v
g_worst,CMC200,32,1.9303153382690366e-07,1.631617708574705e-07,1.6316177084958294e-07
g_worst,CMC200,33,1.9303153380177728e-07,1.6316177084096353e-07,1.6316177086606281e-07
g_worst,CMC200,34,1.9303153381386613e-07,1.631617708595576e-07,1.6316177084749585e-07
g_worst,CMC200,35,1.9303153380874328e-07,1.631617708509382e-07,1.6316177085611526e-07
g_worst,CMC200,36,1.9303153377955113e-07,1.6316177083893066e-07,1.631617708680686e-07
g_worst,CMC200,37,1.9303153377009147e-07,1.631617708487698e-07,1.6316177085825656e-07
g_worst,CMC200,38,1.930315338126735e-07,1.6316177087481775e-07,1.631617708322628e-07
g_worst,CMC200,39,1.9303153381118273e-07,1.6316177085278134e-07,1.63161770854245e-07
g_worst,CMC200,40,1.9303153382346132e-07,1.6316177085969313e-07,1.6316177084738743e-07
g_worst,CMC200,41,1.9303153384519958e-07,1.631617708643823e-07,1.6316177084264405e-07
g_worst,CMC200,42,1.9303153384885876e-07,1.6316177085535632e-07,1.6316177085172424e-07
g_worst,CMC200,43,1.9303153384197407e-07,1.6316177085007083e-07,1.6316177085695552e-07
g_worst,CMC200,44,1.9303153378274953e-07,1.6316177082391446e-07,1.631617708831119e-07
g_worst,CMC200,45,1.93031533830346e-07,1.631617708773114e-07,1.6316177082974204e-07
g_worst,CMC200,46,1.930315337778164e-07,1.6316177082727548e-07,1.6316177087977797e-07
g_worst,CMC200,47,1.9303153382487078e-07,1.6316177087706747e-07,1.631617708300131e-07
g_worst,CMC200,48,1.9303153377759957e-07,1.6316177082987757e-07,1.6316177087714878e-07
g_worst,CMC200,49,1.9303153383015627e-07,1.6316177087980508e-07,1.6316177082727548e-07
g_worst,CMC200,50,1.9303153378182796e-07,1.6316177082936257e-07,1.6316177087769088e-07
g_worst,CMC200,51,1.9303153383259572e-07,1.631617708789106e-07,1.6316177082814284e-07
g_worst,CMC200,52,1.930315337788735e-07,1.6316177082667917e-07,1.631617708804014e-07
g_worst,CMC200,53,1.9303153382630735e-07,1.631617708772572e-07,1.6316177082985046e-07
g_worst,CMC200,54,1.9303153377957824e-07,1.6316177083017572e-07,1.6316177087687773e-07
g_worst,CMC200,55,1.9303153383709516e-07,1.6316177088229874e-07,1.6316177082480892e-07
g_worst,CMC200,56,1.9303153382348843e-07,1.6316177084676402e-07,1.6316177086034365e-07
g_worst,CMC200,57,1.930315338190974e-07,1.6316177085134477e-07,1.631617708557358e-07
g_worst,CMC200,58,1.9303153382153686e-07,1.6316177085476e-07,1.6316177085232055e-07
g_worst,CMC200,59,1.930315338308339e-07,1.6316177085817524e-07,1.631617708488511e-07
g_worst,CMC200,60,1.9303153378014744e-07,1.6316177082816995e-07,1.631617708788564e-07
g_worst,CMC200,61,1.9303153383739332e-07,1.631617708821361e-07,1.6316177082491734e-07
g_worst,CMC200,62,1.9303153382373237e-07,1.631617708467098e-07,1.6316177086034365e-07
g_worst,CMC200,63,1.930315338191245e-07,1.6316177085123635e-07,1.631617708558442e-07
g_worst,CMC200,64,1.9303153382150976e-07,1.631617708547329e-07,1.6316177085234766e-07
g_worst,CMC200,65,1.9303153383067127e-07,1.6316177085809393e-07,1.6316177084893242e-07
g_worst,CMC200,66,1.9303153378009323e-07,1.6316177082822416e-07,1.631617708788293e-07
g_worst,CMC200,67,1.9303153383717648e-07,1.631617708820548e-07,1.6316177082499866e-07
g_worst,CMC200,68,1.9303153382370527e-07,1.6316177084679112e-07,1.6316177086026233e-07
g_worst,CMC200,69,1.930315338191245e-07,1.6316177085126345e-07,1.631617708558171e-07
g_worst,CMC200,70,1.9303153382150976e-07,1.631617708547329e-07,1.6316177085234766e-07
g_worst,CMC200,71,1.9303153383067127e-07,1.6316177085809393e-07,1.6316177084893242e-07
g_worst,CMC200,72,1.9303153378009323e-07,1.6316177082825126e-07,1.631617708788022e-07
g_worst,CMC200,73,1.9303153383717648e-07,1.631617708820548e-07,1.6316177082499866e-07
g_worst,CMC200,74,1.9303153382370527e-07,1.6316177084679112e-07,1.6316177086026233e-07
g_worst,CMC200,75,1.930315338191245e-07,1.6316177085126345e-07,1.631617708558171e-07
g_worst,CMC200,76,1.9303153382150976e-07,1.631617708547329e-07,1.6316177085234766e-07
g_worst,CMC200,77,1.9303153383067127e-07,1.6316177085809393e-07,1.6316177084893242e-07
g_worst,CMC200,78,1.9303153378009323e-07,1.6316177082825126e-07,1.631617708788022e-07
g_worst,CMC200,79,1.9303153383717648e-07,1.631617708820548e-07,1.6316177082499866e-07
g_worst,CMC200,80,1.9303153382370527e-07,1.6316177084679112e-07,1.6316177086026233e-07
g_worst,CMC200,81,1.930315338191245e-07,1.6316177085126345e-07,1.631617708558171e-07
g_worst,CMC200,82,1.9303153382150976e-07,1.631617708547329e-07,1.6316177085234766e-07
g_worst,CMC200,83,1.9303153383067127e-07,1.6316177085809393e-07,1.6316177084893242e-07
g_worst,CMC200,84,1.9303153378009323e-07,1.6316177082825126e-07,1.631617708788022e-07
g_worst,CMC200,85,1.9303153383717648e-07,1.631617708820548e-07,1.6316177082499866e-07
g_worst,CMC200,86,1.9303153382370527e-07,1.6316177084679112e-07,1.6316177086026233e-07
g_worst,CMC200,87,1.930315338191245e-07,1.6316177085126345e-07,1.631617708558171e-07
g_worst,CMC200,88,1.9303153382150976e-07,1.631617708547329e-07,1.6316177085234766e-07
g_worst,CMC200,89,1.9303153383067127e-07,1.6316177085809393e-07,1.6316177084893242e-07
g_worst,CMC200,90,1.9303153378009323e-07,1.6316177082825126e-07,1.631617708788022e-07
g_worst,CMC200,91,1.9303153383717648e-07,1.631617708820548e-07,1.6316177082499866e-07
g_worst,CMC200,92,1.9303153382370527e-07,1.6316177084679112e-07,1.6316177086026233e-07
g_worst,CMC200,93,1.930315338191245e-07,1.6316177085126345e-07,1.631617708558171e-07
g_worst,CMC200,94,1.9303153382150976e-07,1.631617708547329e-07,1.6316177085234766e-07
g_worst,CMC200,95,1.9303153383067127e-07,1.6316177085809393e-07,1.6316177084893242e-07
g_worst,CMC200,96,1.9303153378009323e-07,1.6316177082825126e-07,1.631617708788022e-07
g_worst,CMC200,97,1.9303153383717648e-07,1.631617708820548e-07,1.6316177082499866e-07
g_worst,CMC200,98,1.9303153382370527e-07,1.6316177084679112e-07,1.6316177086026233e-07
g_worst,CMC200,99,1.930315338191245e-07,1.6316177085126345e-07,1.631617708558171e-07
g_worst,CMC200,100,1.9303153382150976e-07,1.631617708547329e-07,1.6316177085234766e-07
g_worst,CMC200,101,1.9303153383067127e-07,1.6316177085809393e-07,1.6316177084893242e-07
g_worst,CMC200,102,1.9303153378009323e-07,1.6316177082825126e-07,1.631617708788022e-07
g_worst,CMC200,103,1.9303153383717648e-07,1.631617708820548e-07,1.6316177082499866e-07
g_worst,CMC200,104,1.9303153382370527e-07,1.6316177084679112e-07,1.6316177086026233e-07
g_worst,CMC200,105,1.930315338191245e-07,1.6316177085126345e-07,1.631617708558171e-07
g_worst,CMC200,106,1.9303153382150976e-07,1.631617708547329e-07,1.6316177085234766e-07
g_worst,CMC200,107,1.9303153383067127e-07,1.6316177085809393e-07,1.6316177084893242e-07
g_worst,CMC200,108,1.9303153378009323e-07,1.6316177082825126e-07,1.631617708788022e-07
g_worst,CMC200,109,1.9303153383717648e-07,1.631617708820548e-07,1.6316177082499866e-07
g_worst,CMC200,110,1.9303153382370527e-07,1.6316177084679112e-07,1.6316177086026233e-07
g_worst,CMC200,111,1.930315338191245e-07,1.6316177085126345e-07,1.631617708558171e-07
g_worst,CMC200,112,1.9303153382150976e-07,1.631617708547329e-07,1.6316177085234766e-07
g_worst,CMC200,113,1.9303153383067127e-07,1.6316177085809393e-07,1.6316177084893242e-07
g_worst,CMC200,114,1.9303153378009323e-07,1.6316177082825126e-07,1.631617708788022e-07
g_worst,CMC200,115,1.9303153383717648e-07,1.631617708820548e-07,1.6316177082499866e-07
g_worst,CMC200,116,1.9303153382370527e-07,1.6316177084679112e-07,1.6316177086026233e-07
g_worst,CMC200,117,1.930315338191245e-07,1.6316177085126345e-07,1.631617708558171e-07
g_worst,CMC200,118,1.9303153382150976e-07,1.631617708547329e-07,1.6316177085234766e-07
g_worst,CMC200,119,1.9303153383067127e-07,1.6316177085809393e-07,1.6316177084893242e-07
g_worst,CMC200,120,1.9303153378009323e-07,1.6316177082825126e-07,1.631617708788022e-07
g_worst,CMC200,121,1.9303153383717648e-07,1.631617708820548e-07,1.6316177082499866e-07
g_worst,CMC200,122,1.9303153382370527e-07,1.6316177084679112e-07,1.6316177086026233e-07
g_worst,CMC200,123,1.930315338191245e-07,1.6316177085126345e-07,1.631617708558171e-07
g_worst,CMC200,124,1.9303153382150976e-07,1.631617708547329e-07,1.6316177085234766e-07
g_worst,CMC200,125,1.9303153383067127e-07,1.6316177085809393e-07,1.6316177084893242e-07
g_worst,CMC200,126,1.9303153378009323e-07,1.6316177082822416e-07,1.631617708788293e-07
g_worst,CMC200,127,1.9303153383717648e-07,1.631617708820548e-07,1.6316177082499866e-07
g_worst,CMC200,128,1.9303153382348843e-07,1.631617708467098e-07,1.6316177086034365e-07
g_worst,CMC200,129,1.9303153381915162e-07,1.6316177085137188e-07,1.6316177085570868e-07
g_worst,CMC200,130,1.930315338217808e-07,1.6316177085484132e-07,1.6316177085221213e-07
g_worst,CMC200,131,1.9303153383148442e-07,1.6316177085836498e-07,1.6316177084866137e-07
g_worst,CMC200,132,1.9303153378060823e-07,1.6316177082811574e-07,1.6316177087899193e-07
g_worst,CMC200,133,1.9303153383124047e-07,1.631617708788293e-07,1.6316177082822416e-07
g_worst,CMC200,134,1.930315337756209e-07,1.631617708257305e-07,1.6316177088132296e-07
g_worst,CMC200,135,1.9303153381809452e-07,1.6316177087479064e-07,1.631617708322628e-07
g_worst,CMC200,136,1.9303153383663438e-07,1.631617708628102e-07,1.6316177084424325e-07
g_worst,CMC200,137,1.9303153379903967e-07,1.6316177083470227e-07,1.631617708723512e-07
g_worst,CMC200,138,1.9303153384246196e-07,1.6316177087525143e-07,1.6316177083180203e-07
g_worst,CMC200,139,1.930315338388299e-07,1.6316177085169714e-07,1.6316177085535632e-07
g_worst,CMC200,140,1.9303153377204303e-07,1.6316177082011975e-07,1.631617708869066e-07
g_worst,CMC200,141,1.9303153377516011e-07,1.6316177085505816e-07,1.631617708519953e-07
