asset,setup,t,mu_mix
CMC200,actual,163,0.004347628040704876
CMC200,rollout_pdl,1,0.004195981309749186
CMC200,rollout_pdl,2,0.004195981309749186
CMC200,rollout_pdl,3,0.004195981309749186
CMC200,rollout_pdl,4,0.004195981309749186
CMC200,rollout_pdl,5,0.004195981309749186
CMC200,rollout_pdl,6,0.004195981309749186
CMC200,rollout_pdl,7,0.004195981309749186
CMC200,rollout_pdl,8,0.004195981309749186
CMC200,rollout_pdl,9,0.004195981309749186
CMC200,rollout_pdl,10,0.004195981309749186
CMC200,rollout_pdl,11,0.004195981309749186
CMC200,rollout_pdl,12,0.004195981309749186
CMC200,rollout_pdl,13,0.004195981309749186
CMC200,rollout_pdl,14,0.004195981309749186
CMC200,rollout_pdl,15,0.004195981309749186
CMC200,rollout_pdl,16,0.004195981309749186
CMC200,rollout_pdl,17,0.004195981309749186
CMC200,rollout_pdl,18,0.004195981309749186
CMC200,rollout_pdl,19,0.004195981309749186
CMC200,rollout_pdl,20,0.004195981309749186
CMC200,rollout_pdl,21,0.004195981309749186
CMC200,rollout_pdl,22,0.004195981309749186
CMC200,rollout_pdl,23,0.004195981309749186
CMC200,rollout_pdl,24,0.004195981309749186
CMC200,rollout_pdl,25,0.004195981309749186
CMC200,rollout_pdl,26,0.004195981309749186
CMC200,rollout_pdl,27,0.004195981309749186
CMC200,rollout_pdl,28,0.004195981309749186
CMC200,rollout_pdl,29,0.004195981309749186
CMC200,rollout_pdl,30,0.004195981309749186
CMC200,rollout_pdl,31,0.004195981309749186
CMC200,rollout_pdl,32,0.004195981309749186
CMC200,rollout_pdl,33,0.004195981309749186
CMC200,rollout_pdl,34,0.004195981309749186
CMC200,rollout_pdl,35,0.004195981309749186
CMC200,rollout_pdl,36,0.004195981309749186
CMC200,rollout_pdl,37,0.004195981309749186
CMC200,rollout_pdl,38,0.004195981309749186
CMC200,rollout_pdl,39,0.004195981309749186
CMC200,rollout_pdl,40,0.004195981309749186
CMC200,rollout_pdl,41,0.004195981309749186
CMC200,rollout_pdl,42,0.004195981309749186
CMC200,rollout_pdl,43,0.004195981309749186
CMC200,rollout_pdl,44,0.004195981309749186
CMC200,rollout_pdl,45,0.004195981309749186
CMC200,rollout_pdl,46,0.004195981309749186
CMC200,rollout_pdl,47,0.004195981309749186
CMC200,rollout_pdl,48,0.004195981309749186
CMC200,rollout_pdl,49,0.004195981309749186
CMC200,rollout_pdl,50,0.004195981309749186
CMC200,rollout_pdl,51,0.004195981309749186
CMC200,rollout_pdl,52,0.004195981309749186
CMC200,rollout_pdl,53,0.004195981309749186
CMC200,rollout_pdl,54,0.004195981309749186
CMC200,rollout_pdl,55,0.004195981309749186
CMC200,rollout_pdl,56,0.004195981309749186
CMC200,rollout_pdl,57,0.004195981309749186
CMC200,rollout_pdl,58,0.004195981309749186
CMC200,rollout_pdl,59,0.004195981309749186
CMC200,rollout_pdl,60,0.004195981309749186
CMC200,rollout_pdl,61,0.004195981309749186
CMC200,rollout_pdl,62,0.004195981309749186
CMC200,rollout_pdl,63,0.004195981309749186
CMC200,rollout_pdl,64,0.004195981309749186
CMC200,rollout_pdl,65,0.004195981309749186
CMC200,rollout_pdl,66,0.004195981309749186
CMC200,rollout_pdl,67,0.004195981309749186
CMC200,rollout_pdl,68,0.004195981309749186
CMC200,rollout_pdl,69,0.004195981309749186
CMC200,rollout_pdl,70,0.004195981309749186
CMC200,rollout_pdl,71,0.004195981309749186
CMC200,rollout_pdl,72,0.004195981309749186
CMC200,rollout_pdl,73,0.004195981309749186
CMC200,rollout_pdl,74,0.004195981309749186
CMC200,rollout_pdl,75,0.004195981309749186
CMC200,rollout_pdl,76,0.004195981309749186
CMC200,rollout_pdl,77,0.004195981309749186
CMC200,rollout_pdl,78,0.004195981309749186
CMC200,rollout_pdl,79,0.004195981309749186
CMC200,rollout_pdl,80,0.004195981309749186
CMC200,rollout_pdl,81,0.004195981309749186
CMC200,rollout_pdl,82,0.004195981309749186
CMC200,rollout_pdl,83,0.004195981309749186
CMC200,rollout_pdl,84,0.004195981309749186
CMC200,rollout_pdl,85,0.004195981309749186
CMC200,rollout_pdl,86,0.004195981309749186
CMC200,rollout_pdl,87,0.004195981309749186
CMC200,rollout_pdl,88,0.004195981309749186
CMC200,rollout_pdl,89,0.004195981309749186
CMC200,rollout_pdl,90,0.004195981309749186
CMC200,rollout_pdl,91,0.004195981309749186
CMC200,rollout_pdl,92,0.004195981309749186
CMC200,rollout_pdl,93,0.004195981309749186
CMC200,rollout_pdl,94,0.004195981309749186
CMC200,rollout_pdl,95,0.004195981309749186
CMC200,rollout_pdl,96,0.004195981309749186
CMC200,rollout_pdl,97,0.004195981309749186
CMC200,rollout_pdl,98,0.004195981309749186
CMC200,rollout_pdl,99,0.004195981309749186
CMC200,rollout_pdl,100,0.004195981309749186
CMC200,rollout_pdl,101,0.004195981309749186
CMC200,rollout_pdl,102,0.004195981309749186
CMC200,rollout_pdl,103,0.004195981309749186
CMC200,rollout_pdl,104,0.004195981309749186
CMC200,rollout_pdl,105,0.004195981309749186
CMC200,rollout_pdl,106,0.004195981309749186
CMC200,rollout_pdl,107,0.004195981309749186
CMC200,rollout_pdl,108,0.004195981309749186
CMC200,rollout_pdl,109,0.004195981309749186
CMC200,rollout_pdl,110,0.004195981309749186
CMC200,rollout_pdl,111,0.004195981309749186
CMC200,rollout_pdl,112,0.004195981309749186
CMC200,rollout_pdl,113,0.004195981309749186
CMC200,rollout_pdl,114,0.004195981309749186
CMC200,rollout_pdl,115,0.004195981309749186
CMC200,rollout_pdl,116,0.004195981309749186
CMC200,rollout_pdl,117,0.004195981309749186
CMC200,rollout_pdl,118,0.004195981309749186
CMC200,rollout_pdl,119,0.004195981309749186
CMC200,rollout_pdl,120,0.004195981309749186
CMC200,rollout_pdl,121,0.004195981309749186
CMC200,rollout_pdl,122,0.004195981309749186
CMC200,rollout_pdl,123,0.004195981309749186
CMC200,rollout_pdl,124,0.004195981309749186
CMC200,rollout_pdl,125,0.004195981309749186
CMC200,rollout_pdl,126,0.004195981309749186
CMC200,rollout_pdl,127,0.004195981309749186
CMC200,rollout_pdl,128,0.004195981309749186
CMC200,rollout_pdl,129,0.004195981309749186
CMC200,rollout_pdl,130,0.004195981309749186
CMC200,rollout_pdl,131,0.004195981309749186
CMC200,rollout_pdl,132,0.004195981309749186
CMC200,rollout_pdl,133,0.004195981309749186
CMC200,rollout_pdl,134,0.004195981309749186
CMC200,rollout_pdl,135,0.004195981309749186
CMC200,rollout_pdl,136,0.004195981309749186
CMC200,rollout_pdl,137,0.004195981309749186
CMC200,rollout_pdl,138,0.004195981309749186
CMC200,rollout_pdl,139,0.004195981309749186
CMC200,rollout_pdl,140,0.004195981309749186
CMC200,rollout_pdl,141,0.004195981309749186
CMC200,rollout_pdl,142,0.004195981309749186
CMC200,rollout_pdl,143,0.004195981309749186
CMC200,rollout_pdl,144,0.004195981309749186
CMC200,rollout_pdl,145,0.004195981309749186
CMC200,rollout_pdl,146,0.004195981309749186
CMC200,rollout_pdl,147,0.004195981309749186
CMC200,rollout_pdl,148,0.004195981309749186
CMC200,rollout_pdl,149,0.004195981309749186
CMC200,rollout_pdl,150,0.004195981309749186
CMC200,rollout_pdl,151,0.004195981309749186
CMC200,rollout_pdl,152,0.004195981309749186
CMC200,rollout_pdl,153,0.004195981309749186
CMC200,rollout_pdl,154,0.004195981309749186
CMC200,rollout_pdl,155,0.004195981309749186
CMC200,rollout_pdl,156,0.004195981309749186
CMC200,rollout_pdl,157,0.004195981309749186
CMC200,rollout_pdl,158,0.004195981309749186
CMC200,rollout_pdl,159,0.004195981309749186
CMC200,rollout_pdl,160,0.004195981309749186
CMC200,rollout_pdl,161,0.004195981309749186
CMC200,rollout_pdl,162,0.004195981309749186
CMC200,rollout_pdl,163,0.004195981309749186
CMC200,pdf_aligned,1,0.006325496360659599
CMC200,pdf_aligned,2,0.006325496360659599
CMC200,pdf_aligned,3,0.006325496360659599
CMC200,pdf_aligned,4,0.006325496360659599
CMC200,pdf_aligned,5,0.006325496360659599
CMC200,pdf_aligned,6,0.006325496360659599
CMC200,pdf_aligned,7,0.006325496360659599
CMC200,pdf_aligned,8,0.006325496360659599
CMC200,pdf_aligned,9,0.006325496360659599
CMC200,pdf_aligned,10,0.006325496360659599
CMC200,pdf_aligned,11,0.006325496360659599
CMC200,pdf_aligned,12,0.006325496360659599
CMC200,pdf_aligned,13,0.006325496360659599
CMC200,pdf_aligned,14,0.006325496360659599
CMC200,pdf_aligned,15,0.006325496360659599
CMC200,pdf_aligned,16,0.006325496360659599
CMC200,pdf_aligned,17,0.006325496360659599
CMC200,pdf_aligned,18,0.006325496360659599
CMC200,pdf_aligned,19,0.006325496360659599
CMC200,pdf_aligned,20,0.006325496360659599
CMC200,pdf_aligned,21,0.006325496360659599
CMC200,pdf_aligned,22,0.006325496360659599
CMC200,pdf_aligned,23,0.006325496360659599
CMC200,pdf_aligned,24,0.006325496360659599
CMC200,pdf_aligned,25,0.006325496360659599
CMC200,pdf_aligned,26,0.006325496360659599
CMC200,pdf_aligned,27,0.006325496360659599
CMC200,pdf_aligned,28,0.006325496360659599
CMC200,pdf_aligned,29,0.006325496360659599
CMC200,pdf_aligned,30,0.006325496360659599
CMC200,pdf_aligned,31,0.006325496360659599
CMC200,pdf_aligned,32,0.006325496360659599
CMC200,pdf_aligned,33,0.006325496360659599
CMC200,pdf_aligned,34,0.006325496360659599
CMC200,pdf_aligned,35,0.006325496360659599
CMC200,pdf_aligned,36,0.006325496360659599
CMC200,pdf_aligned,37,0.006325496360659599
CMC200,pdf_aligned,38,0.006325496360659599
CMC200,pdf_aligned,39,0.006325496360659599
CMC200,pdf_aligned,40,0.006325496360659599
CMC200,pdf_aligned,41,0.006325496360659599
CMC200,pdf_aligned,42,0.006325496360659599
CMC200,pdf_aligned,43,0.006325496360659599
CMC200,pdf_aligned,44,0.006325496360659599
CMC200,pdf_aligned,45,0.006325496360659599
CMC200,pdf_aligned,46,0.006325496360659599
CMC200,pdf_aligned,47,0.006325496360659599
CMC200,pdf_aligned,48,0.006325496360659599
CMC200,pdf_aligned,49,0.006325496360659599
CMC200,pdf_aligned,50,0.006325496360659599
CMC200,pdf_aligned,51,0.006325496360659599
CMC200,pdf_aligned,52,0.006325496360659599
CMC200,pdf_aligned,53,0.006325496360659599
CMC200,pdf_aligned,54,0.006325496360659599
CMC200,pdf_aligned,55,0.006325496360659599
CMC200,pdf_aligned,56,0.006325496360659599
CMC200,pdf_aligned,57,0.006325496360659599
CMC200,pdf_aligned,58,0.006325496360659599
CMC200,pdf_aligned,59,0.006325496360659599
CMC200,pdf_aligned,60,0.006325496360659599
CMC200,pdf_aligned,61,0.006325496360659599
CMC200,pdf_aligned,62,0.006325496360659599
CMC200,pdf_aligned,63,0.006325496360659599
CMC200,pdf_aligned,64,0.006325496360659599
CMC200,pdf_aligned,65,0.006325496360659599
CMC200,pdf_aligned,66,0.006325496360659599
CMC200,pdf_aligned,67,0.006325496360659599
CMC200,pdf_aligned,68,0.006325496360659599
CMC200,pdf_aligned,69,0.006325496360659599
CMC200,pdf_aligned,70,0.006325496360659599
CMC200,pdf_aligned,71,0.006325496360659599
CMC200,pdf_aligned,72,0.006325496360659599
CMC200,pdf_aligned,73,0.006325496360659599
CMC200,pdf_aligned,74,0.006325496360659599
CMC200,pdf_aligned,75,0.006325496360659599
CMC200,pdf_aligned,76,0.006325496360659599
CMC200,pdf_aligned,77,0.006325496360659599
CMC200,pdf_aligned,78,0.006325496360659599
CMC200,pdf_aligned,79,0.006325496360659599
CMC200,pdf_aligned,80,0.006325496360659599
CMC200,pdf_aligned,81,0.006325496360659599
CMC200,pdf_aligned,82,0.006325496360659599
CMC200,pdf_aligned,83,0.006325496360659599
CMC200,pdf_aligned,84,0.006325496360659599
CMC200,pdf_aligned,85,0.006325496360659599
CMC200,pdf_aligned,86,0.006325496360659599
CMC200,pdf_aligned,87,0.006325496360659599
CMC200,pdf_aligned,88,0.006325496360659599
CMC200,pdf_aligned,89,0.006325496360659599
CMC200,pdf_aligned,90,0.006325496360659599
CMC200,pdf_aligned,91,0.006325496360659599
CMC200,pdf_aligned,92,0.006325496360659599
CMC200,pdf_aligned,93,0.006325496360659599
CMC200,pdf_aligned,94,0.006325496360659599
CMC200,pdf_aligned,95,0.006325496360659599
CMC200,pdf_aligned,96,0.006325496360659599
CMC200,pdf_aligned,97,0.006325496360659599
CMC200,pdf_aligned,98,0.006325496360659599
CMC200,pdf_aligned,99,0.006325496360659599
CMC200,pdf_aligned,100,0.006325496360659599
CMC200,pdf_aligned,101,0.006325496360659599
CMC200,pdf_aligned,102,0.006325496360659599
CMC200,pdf_aligned,103,0.006325496360659599
CMC200,pdf_aligned,104,0.006325496360659599
CMC200,pdf_aligned,105,0.006325496360659599
CMC200,pdf_aligned,106,0.006325496360659599
CMC200,pdf_aligned,107,0.006325496360659599
CMC200,pdf_aligned,108,0.006325496360659599
CMC200,pdf_aligned,109,0.006325496360659599
CMC200,pdf_aligned,110,0.006325496360659599
CMC200,pdf_aligned,111,0.006325496360659599
CMC200,pdf_aligned,112,0.006325496360659599
CMC200,pdf_aligned,113,0.006325496360659599
CMC200,pdf_aligned,114,0.006325496360659599
CMC200,pdf_aligned,115,0.006325496360659599
CMC200,pdf_aligned,116,0.006325496360659599
CMC200,pdf_aligned,117,0.006325496360659599
CMC200,pdf_aligned,118,0.006325496360659599
CMC200,pdf_aligned,119,0.006325496360659599
CMC200,pdf_aligned,120,0.006325496360659599
CMC200,pdf_aligned,121,0.006325496360659599
CMC200,pdf_aligned,122,0.006325496360659599
CMC200,pdf_aligned,123,0.006325496360659599
CMC200,pdf_aligned,124,0.006325496360659599
CMC200,pdf_aligned,125,0.006325496360659599
CMC200,pdf_aligned,126,0.006325496360659599
CMC200,pdf_aligned,127,0.006325496360659599
CMC200,pdf_aligned,128,0.006325496360659599
CMC200,pdf_aligned,129,0.006325496360659599
CMC200,pdf_aligned,130,0.006325496360659599
CMC200,pdf_aligned,131,0.006325496360659599
CMC200,pdf_aligned,132,0.006325496360659599
CMC200,pdf_aligned,133,0.006325496360659599
CMC200,pdf_aligned,134,0.006325496360659599
CMC200,pdf_aligned,135,0.006325496360659599
CMC200,pdf_aligned,136,0.006325496360659599
CMC200,pdf_aligned,137,0.006325496360659599
CMC200,pdf_aligned,138,0.006325496360659599
CMC200,pdf_aligned,139,0.006325496360659599
CMC200,pdf_aligned,140,0.006325496360659599
CMC200,pdf_aligned,141,0.006325496360659599
CMC200,pdf_aligned,142,0.006325496360659599
CMC200,pdf_aligned,143,0.006325496360659599
CMC200,pdf_aligned,144,0.006325496360659599
CMC200,pdf_aligned,145,0.006325496360659599
CMC200,pdf_aligned,146,0.006325496360659599
CMC200,pdf_aligned,147,0.006325496360659599
CMC200,pdf_aligned,148,0.006325496360659599
CMC200,pdf_aligned,149,0.006325496360659599
CMC200,pdf_aligned,150,0.006325496360659599
CMC200,pdf_aligned,151,0.006325496360659599
CMC200,pdf_aligned,152,0.006325496360659599
CMC200,pdf_aligned,153,0.006325496360659599
CMC200,pdf_aligned,154,0.006325496360659599
CMC200,pdf_aligned,155,0.006325496360659599
CMC200,pdf_aligned,156,0.006325496360659599
CMC200,pdf_aligned,157,0.006325496360659599
CMC200,pdf_aligned,158,0.006325496360659599
CMC200,pdf_aligned,159,0.006325496360659599
CMC200,pdf_aligned,160,0.006325496360659599
CMC200,pdf_aligned,161,0.006325496360659599
CMC200,pdf_aligned,162,0.006325496360659599
CMC200,pdf_aligned,163,0.006325496360659599
