scenario,asset,t,r,cum_return
4,CMC200,21,-0.09619514644145966,0.2256922721862793
4,CMC200,22,0.027499649673700333,0.2593984603881836
4,CMC200,23,-0.013731108978390694,0.24210548400878906
4,CMC200,24,-0.013702010735869408,0.22508609294891357
4,CMC200,25,-0.02959832176566124,0.1888256072998047
4,CMC200,26,-0.006851214915513992,0.1806807518005371
4,CMC200,27,-0.09683537483215332,0.06634902954101562
4,CMC200,28,-0.04278535768389702,0.020724892616271973
4,CMC200,29,-0.09037324786186218,-0.0715213418006897
4,CMC200,30,-0.06922173500061035,-0.13579225540161133
4,CMC200,31,0.0037311315536499023,-0.13256776332855225
4,CMC200,32,-0.07111489772796631,-0.19425511360168457
4,CMC200,33,0.06677312403917313,-0.14045298099517822
4,CMC200,34,0.07179190963506699,-0.07874447107315063
4,CMC200,35,-0.08703786134719849,-0.15892857313156128
4,CMC200,36,-0.043443068861961365,-0.1954672932624817
4,CMC200,37,-0.08483579754829407,-0.26372045278549194
4,CMC200,38,0.0775817409157753,-0.20659857988357544
4,CMC200,39,-0.005789643153548241,-0.2111920714378357
4,CMC200,40,-0.008026951923966408,-0.21752381324768066
4,CMC200,41,0.03341633081436157,-0.19137638807296753
4,CMC200,42,0.1072240099310875,-0.10467255115509033
4,CMC200,43,-0.026398614048957825,-0.12830793857574463
4,CMC200,44,0.11301913857460022,-0.029790103435516357
4,CMC200,45,-0.08427141606807709,-0.11155110597610474
4,CMC200,46,0.10762454569339752,-0.015932202339172363
4,CMC200,47,-0.02864517830312252,-0.044120967388153076
4,CMC200,48,0.10963509976863861,0.0606769323348999
4,CMC200,49,0.0395222045481205,0.10259723663330078
4,CMC200,50,-0.09165957570075989,0.0015336275100708008
4,CMC200,51,0.11542697250843048,0.11713767051696777
4,CMC200,52,0.12828199565410614,0.26044631004333496
4,CMC200,53,0.03337743133306503,0.3025166988372803
4,CMC200,54,-0.014019720256328583,0.2842557430267334
4,CMC200,55,0.03387628495693207,0.32776153087615967
4,CMC200,56,-0.09432652592658997,0.20251846313476562
4,CMC200,57,-0.09145110845565796,0.09254682064056396
4,CMC200,58,0.011691657826304436,0.10532057285308838
4,CMC200,59,-0.004488391801714897,0.10035943984985352
4,CMC200,60,0.09033837169408798,0.19976413249969482
4,CMC200,61,0.04343310743570328,0.25187361240386963
4,CMC200,62,0.11831852048635483,0.39999353885650635
4,CMC200,63,-0.017571240663528442,0.37539398670196533
4,CMC200,64,-0.01533869095146656,0.3542971611022949
4,CMC200,65,0.12090612947940826,0.5180399417877197
4,CMC200,66,0.13634763658046722,0.7250211238861084
4,CMC200,67,0.1447163224220276,0.9746596813201904
4,CMC200,68,0.15696194767951965,1.2846059799194336
4,CMC200,69,0.1641632467508316,1.6596543788909912
4,CMC200,70,-0.06307654082775116,1.4918925762176514
4,CMC200,71,-0.03896629437804222,1.3947927951812744
4,CMC200,72,0.11404144763946533,1.667898416519165
4,CMC200,73,0.1287875771522522,2.0114903450012207
4,CMC200,74,0.14164970815181732,2.4380671977996826
4,CMC200,75,-0.0073116496205329895,2.4129292964935303
4,CMC200,76,-0.02447386085987091,2.329401731491089
4,CMC200,77,0.0043644290417432785,2.3439323902130127
4,CMC200,78,0.03343707695603371,2.4557437896728516
4,CMC200,79,-0.09261740744113922,2.1356818675994873
4,CMC200,80,0.10241522639989853,2.4568233489990234
4,CMC200,81,0.11856847256422043,2.8666934967041016
4,CMC200,82,-0.08495832979679108,2.5381858348846436
4,CMC200,83,-0.08680279552936554,2.2310614585876465
4,CMC200,84,0.026726631447672844,2.3174166679382324
4,CMC200,85,0.03968095779418945,2.4490549564361572
4,CMC200,86,0.0370662696659565,2.5768983364105225
4,CMC200,87,-0.015781071037054062,2.520451068878174
4,CMC200,88,-0.012888018041849136,2.4750795364379883
4,CMC200,89,0.10808708518743515,2.8506906032562256
4,CMC200,90,-0.08957892656326294,2.5057499408721924
4,CMC200,91,0.10471165180206299,2.872842788696289
4,CMC200,92,-0.08358912169933319,2.5491151809692383
4,CMC200,93,-0.043820109218358994,2.393592596054077
4,CMC200,94,-0.04004530981183052,2.257695198059082
4,CMC200,95,-0.03622189536690712,2.139695167541504
4,CMC200,96,-0.03468415513634682,2.0307974815368652
4,CMC200,97,0.08546711504459381,2.2898309230804443
4,CMC200,98,-0.019120104610919952,2.226928949356079
4,CMC200,99,-0.01821858063340187,2.1681389808654785
4,CMC200,100,0.03601265326142311,2.2822320461273193
4,CMC200,101,-0.01799265667796135,2.2231760025024414
4,CMC200,102,-0.026844168081879616,2.136652708053589
4,CMC200,103,-0.031151842325925827,2.038940191268921
4,CMC200,104,-0.005271514877676964,2.0229203701019287
4,CMC200,105,0.034908540546894073,2.128446102142334
4,CMC200,106,-0.09689345955848694,1.8253202438354492
4,CMC200,107,0.007381269708275795,1.846174955368042
4,CMC200,108,0.03249938413500786,1.938673973083496
4,CMC200,109,0.037555161863565445,2.0490365028381348
4,CMC200,110,-0.09636551141738892,1.7552144527435303
4,CMC200,111,0.09950849413871765,2.02938175201416
4,CMC200,112,-0.014443991705775261,1.9856252670288086
4,CMC200,113,-0.015309288166463375,1.9399175643920898
4,CMC200,114,-0.02791368030011654,1.857853651046753
4,CMC200,115,0.09754402935504913,2.136620283126831
4,CMC200,116,-0.0893029123544693,1.856511116027832
4,CMC200,117,0.024895427748560905,1.9276251792907715
4,CMC200,118,0.10801897943019867,2.2438642978668213
4,CMC200,119,0.039368949830532074,2.3715720176696777
4,CMC200,120,-0.09418182075023651,2.0540311336517334
4,CMC200,121,0.11407322436571121,2.402414560317993
4,CMC200,122,-0.08612048625946045,2.1093969345092773
4,CMC200,123,0.10064493864774704,2.42234206199646
4,CMC200,124,0.12108266353607178,2.83672833442688
4,CMC200,125,0.1344052404165268,3.3524045944213867
4,CMC200,126,-0.025421781465411186,3.2417588233947754
4,CMC200,127,-0.03332391008734703,3.100407123565674
4,CMC200,128,0.02579711191356182,3.206185817718506
4,CMC200,129,0.11657604575157166,3.696526527404785
4,CMC200,130,-0.08506983518600464,3.2969937324523926
4,CMC200,131,0.10867633670568466,3.763975143432617
4,CMC200,132,0.03951149433851242,3.952206611633301
4,CMC200,133,-0.01135939359664917,3.8959527015686035
4,CMC200,134,0.033701710402965546,4.060954570770264
4,CMC200,135,0.12341538816690445,4.685554027557373
4,CMC200,136,-0.02515264041721821,4.542547225952148
4,CMC200,137,0.02904597856104374,4.703535556793213
4,CMC200,138,-0.013597598299384117,4.625981330871582
4,CMC200,139,-0.024569327011704445,4.487754821777344
4,CMC200,140,-0.006429867818951607,4.452469348907471
4,CMC200,141,-0.009978840127587318,4.398059844970703
4,CMC200,142,0.10309289395809174,4.954561710357666
4,CMC200,143,-0.09080031514167786,4.413885593414307
4,CMC200,144,-0.08787572383880615,3.938136577606201
4,CMC200,145,-0.08165651559829712,3.534905433654785
4,CMC200,146,-0.06151275336742401,3.255950927734375
4,CMC200,147,-0.0017155446112155914,3.2486495971679688
4,CMC200,148,0.05999594181776047,3.5035510063171387
4,CMC200,149,-0.029932256788015366,3.3687496185302734
4,CMC200,150,0.09193655848503113,3.770397663116455
4,CMC200,151,-0.013801848515868187,3.704557418823242
4,CMC200,152,-0.027561819180846214,3.5748910903930664
4,CMC200,153,0.029742956161499023,3.7109618186950684
4,CMC200,154,0.03834886848926544,3.8916220664978027
4,CMC200,155,0.11347033083438873,4.446675777435303
4,CMC200,156,-0.01780509762465954,4.349697113037109
4,CMC200,157,0.12953823804855347,5.042687892913818
4,CMC200,158,-0.025446541607379913,4.888922214508057
4,CMC200,159,-0.029425080865621567,4.715640068054199
4,CMC200,160,0.10637924820184708,5.323665618896484
4,CMC200,161,-0.02652987278997898,5.155899524688721
4,CMC200,162,0.030591337010264397,5.344216823577881
4,CMC200,163,-0.09375068545341492,4.749442100524902
