asset,setup,t,w
CMC200,rollout+phist,114,0.9999999736544954
CMC200,rollout+phist,115,0.9999999736544954
CMC200,rollout+phist,116,0.9999999736544954
CMC200,rollout+phist,117,0.9999999736544954
CMC200,rollout+phist,118,0.9999999736544954
CMC200,rollout+phist,119,0.9999999736544954
CMC200,rollout+phist,120,0.9999999736544954
CMC200,rollout+phist,121,0.9999999736544954
CMC200,rollout+phist,122,0.9999999736544954
CMC200,rollout+phist,123,0.9999999736544954
CMC200,rollout+phist,124,0.9999999736544954
CMC200,rollout+phist,125,0.9999999736544954
CMC200,rollout+phist,126,0.9999999736544954
CMC200,rollout+phist,127,0.9999999736544954
CMC200,rollout+phist,128,0.9999999736544954
CMC200,rollout+phist,129,0.9999999736544954
CMC200,rollout+phist,130,0.9999999736544954
CMC200,rollout+phist,131,0.9999999736544954
CMC200,rollout+phist,132,0.9999999736544954
CMC200,rollout+phist,133,0.9999999736544954
CMC200,rollout+phist,134,0.9999999736544954
CMC200,rollout+phist,135,0.9999999736544954
CMC200,rollout+phist,136,0.9999999736544954
CMC200,rollout+phist,137,0.9999999736544954
CMC200,rollout+phist,138,0.9999999736544954
CMC200,rollout+phist,139,0.9999999736544954
CMC200,rollout+phist,140,0.9999999736544954
CMC200,rollout+phist,141,0.9999999736544954
CMC200,rollout+phist,142,0.9999999736544954
CMC200,rollout+phist,143,0.9999999736544954
CMC200,rollout+phist,144,0.9999999736544954
CMC200,rollout+phist,145,0.9999999736544954
CMC200,rollout+phist,146,0.9999999736544954
CMC200,rollout+phist,147,0.9999999736544954
CMC200,rollout+phist,148,0.9999999736544954
CMC200,rollout+phist,149,0.9999999736544954
CMC200,rollout+phist,150,0.9999999736544954
CMC200,rollout+phist,151,0.9999999736544954
CMC200,rollout+phist,152,0.9999999736544954
CMC200,rollout+phist,153,0.9999999736544954
CMC200,rollout+phist,154,0.9999999736544954
CMC200,rollout+phist,155,0.9999999736544954
CMC200,rollout+phist,156,0.9999999736544954
CMC200,rollout+phist,157,0.9999999736544954
CMC200,rollout+phist,158,0.9999999736544954
CMC200,rollout+phist,159,0.9999999736544954
CMC200,rollout+phist,160,0.9999999736544954
CMC200,rollout+phist,161,0.9999999736544954
CMC200,rollout+phist,162,0.9999999736544954
CMC200,rollout+phist,163,0.9999999736544954
CMC200,rollout+psign,1,1.7806919367468587e-08
CMC200,rollout+psign,2,1.2928044913228568e-08
CMC200,rollout+psign,3,1.2860923227218425e-08
CMC200,rollout+psign,4,1.2860089968002675e-08
CMC200,rollout+psign,5,1.2860594241895148e-08
CMC200,rollout+psign,6,1.2862935998901961e-08
CMC200,rollout+psign,7,1.2959293494045686e-08
CMC200,rollout+psign,8,2.271141250525442e-08
CMC200,rollout+psign,9,2.298538236941071e-08
CMC200,rollout+psign,10,2.299769259605383e-08
CMC200,rollout+psign,11,2.2998685846355984e-08
CMC200,rollout+psign,12,2.299863516848317e-08
CMC200,rollout+psign,13,2.2998523979518505e-08
CMC200,rollout+psign,14,2.299846144597625e-08
CMC200,rollout+psign,15,2.2998433485086624e-08
CMC200,rollout+psign,16,2.2998421991655906e-08
CMC200,rollout+psign,17,2.2998417455482765e-08
CMC200,rollout+psign,18,2.299841574991755e-08
CMC200,rollout+psign,19,2.299841506638229e-08
CMC200,rollout+psign,20,2.2998414819644982e-08
CMC200,rollout+psign,21,2.299841473635115e-08
CMC200,rollout+psign,22,2.299841468408583e-08
CMC200,rollout+psign,23,2.2998414691566824e-08
CMC200,rollout+psign,24,2.2998414664000984e-08
CMC200,rollout+psign,25,2.29984147020226e-08
CMC200,rollout+psign,26,2.2998414698295654e-08
CMC200,rollout+psign,27,2.299841468199874e-08
CMC200,rollout+psign,28,2.2998414656885907e-08
CMC200,rollout+psign,29,2.299841470849393e-08
CMC200,rollout+psign,30,2.2998414684905757e-08
CMC200,rollout+psign,31,2.2998414704170674e-08
CMC200,rollout+psign,32,2.2998414698478613e-08
CMC200,rollout+psign,33,2.2998414703587916e-08
CMC200,rollout+psign,34,2.2998414712546136e-08
CMC200,rollout+psign,35,2.299841470722677e-08
CMC200,rollout+psign,36,2.299841468330656e-08
CMC200,rollout+psign,37,2.2998414715283747e-08
CMC200,rollout+psign,38,2.2998414705315863e-08
CMC200,rollout+psign,39,2.299841470419778e-08
CMC200,rollout+psign,40,2.2998414704746657e-08
CMC200,rollout+psign,41,2.2998414706203554e-08
CMC200,rollout+psign,42,2.299841470147372e-08
CMC200,rollout+psign,43,2.29984147052481e-08
CMC200,rollout+psign,44,2.2998414704624684e-08
CMC200,rollout+psign,45,2.2998414704719552e-08
CMC200,rollout+psign,46,2.299841470629842e-08
CMC200,rollout+psign,47,2.2998414702896737e-08
CMC200,rollout+psign,48,2.2998414703825085e-08
CMC200,rollout+psign,49,2.2998414708649785e-08
CMC200,rollout+psign,50,2.2998414703025486e-08
CMC200,rollout+psign,51,2.2998414703791204e-08
CMC200,rollout+psign,52,2.2998414702029375e-08
CMC200,rollout+psign,53,2.29984147020226e-08
CMC200,rollout+psign,54,2.299841470365568e-08
CMC200,rollout+psign,55,2.2998414701975165e-08
CMC200,rollout+psign,56,2.2998414702124243e-08
CMC200,rollout+psign,57,2.2998414703716665e-08
CMC200,rollout+psign,58,2.2998414701975165e-08
CMC200,rollout+psign,59,2.2998414702070033e-08
CMC200,rollout+psign,60,2.2998414703716665e-08
CMC200,rollout+psign,61,2.2998414701975165e-08
CMC200,rollout+psign,62,2.2998414702070033e-08
CMC200,rollout+psign,63,2.2998414703716665e-08
CMC200,rollout+psign,64,2.2998414701975165e-08
CMC200,rollout+psign,65,2.2998414702070033e-08
CMC200,rollout+psign,66,2.2998414703716665e-08
CMC200,rollout+psign,67,2.2998414701975165e-08
CMC200,rollout+psign,68,2.2998414702070033e-08
CMC200,rollout+psign,69,2.2998414703716665e-08
CMC200,rollout+psign,70,2.2998414701975165e-08
CMC200,rollout+psign,71,2.2998414702070033e-08
CMC200,rollout+psign,72,2.2998414703716665e-08
CMC200,rollout+psign,73,2.2998414701975165e-08
CMC200,rollout+psign,74,2.2998414702070033e-08
CMC200,rollout+psign,75,2.2998414703716665e-08
CMC200,rollout+psign,76,2.2998414701975165e-08
CMC200,rollout+psign,77,2.2998414702070033e-08
CMC200,rollout+psign,78,2.2998414703716665e-08
CMC200,rollout+psign,79,2.2998414701975165e-08
CMC200,rollout+psign,80,2.2998414702070033e-08
CMC200,rollout+psign,81,2.2998414703716665e-08
CMC200,rollout+psign,82,2.2998414701975165e-08
CMC200,rollout+psign,83,2.2998414702070033e-08
CMC200,rollout+psign,84,2.2998414703716665e-08
CMC200,rollout+psign,85,2.2998414701975165e-08
CMC200,rollout+psign,86,2.2998414702070033e-08
CMC200,rollout+psign,87,2.2998414703716665e-08
CMC200,rollout+psign,88,2.2998414701975165e-08
CMC200,rollout+psign,89,2.2998414702070033e-08
CMC200,rollout+psign,90,2.2998414703716665e-08
CMC200,rollout+psign,91,2.2998414701975165e-08
CMC200,rollout+psign,92,2.2998414702070033e-08
CMC200,rollout+psign,93,2.2998414703716665e-08
CMC200,rollout+psign,94,2.2998414701975165e-08
CMC200,rollout+psign,95,2.2998414702070033e-08
CMC200,rollout+psign,96,2.2998414703716665e-08
CMC200,rollout+psign,97,2.2998414701975165e-08
CMC200,rollout+psign,98,2.2998414702070033e-08
CMC200,rollout+psign,99,2.2998414703716665e-08
CMC200,rollout+psign,100,2.2998414701975165e-08
CMC200,rollout+psign,101,2.2998414702070033e-08
CMC200,rollout+psign,102,2.2998414703716665e-08
CMC200,rollout+psign,103,2.2998414701975165e-08
CMC200,rollout+psign,104,2.2998414702070033e-08
CMC200,rollout+psign,105,2.2998414703716665e-08
CMC200,rollout+psign,106,2.2998414701975165e-08
CMC200,rollout+psign,107,2.2998414702070033e-08
CMC200,rollout+psign,108,2.2998414703716665e-08
CMC200,rollout+psign,109,2.2998414701975165e-08
CMC200,rollout+psign,110,2.2998414702070033e-08
CMC200,rollout+psign,111,2.2998414703716665e-08
CMC200,rollout+psign,112,2.2998414701975165e-08
CMC200,rollout+psign,113,2.2998414702070033e-08
CMC200,rollout+psign,114,2.2998414703716665e-08
CMC200,rollout+psign,115,2.2998414701975165e-08
CMC200,rollout+psign,116,2.2998414702070033e-08
CMC200,rollout+psign,117,2.2998414703716665e-08
CMC200,rollout+psign,118,2.2998414701975165e-08
CMC200,rollout+psign,119,2.2998414702070033e-08
CMC200,rollout+psign,120,2.2998414703716665e-08
CMC200,rollout+psign,121,2.2998414701975165e-08
CMC200,rollout+psign,122,2.2998414702070033e-08
CMC200,rollout+psign,123,2.2998414703716665e-08
CMC200,rollout+psign,124,2.299841470196839e-08
CMC200,rollout+psign,125,2.2998414702070033e-08
CMC200,rollout+psign,126,2.299841470365568e-08
CMC200,rollout+psign,127,2.299841470196839e-08
CMC200,rollout+psign,128,2.2998414702070033e-08
CMC200,rollout+psign,129,2.2998414703716665e-08
CMC200,rollout+psign,130,2.2998414702029375e-08
CMC200,rollout+psign,131,2.2998414702171677e-08
CMC200,rollout+psign,132,2.2998414704699223e-08
CMC200,rollout+psign,133,2.2998414708216104e-08
CMC200,rollout+psign,134,2.2998414697563817e-08
CMC200,rollout+psign,135,2.2998414701975165e-08
CMC200,rollout+psign,136,2.2998414700945173e-08
CMC200,rollout+psign,137,2.2998414696167907e-08
CMC200,rollout+psign,138,2.2998414697319872e-08
CMC200,rollout+psign,139,2.299841469966446e-08
CMC200,rollout+psign,140,2.2998414697401187e-08
CMC200,rollout+psign,141,2.2998414696838757e-08
CMC200,rollout+psign,142,2.2998414697238557e-08
CMC200,rollout+psign,143,2.299841469777388e-08
CMC200,rollout+psign,144,2.299841470388607e-08
CMC200,rollout+psign,145,2.2998414708249985e-08
CMC200,rollout+psign,146,2.2998414697319872e-08
CMC200,rollout+psign,147,2.2998414705092246e-08
CMC200,rollout+psign,148,2.299841470024044e-08
CMC200,rollout+psign,149,2.299841469591041e-08
CMC200,rollout+psign,150,2.299841469672356e-08
CMC200,rollout+psign,151,2.2998414709632343e-08
CMC200,rollout+psign,152,2.2998414703879295e-08
CMC200,rollout+psign,153,2.2998414703005157e-08
CMC200,rollout+psign,154,2.2998414699000385e-08
CMC200,rollout+psign,155,2.2998414701324644e-08
CMC200,rollout+psign,156,2.299841470398094e-08
CMC200,rollout+psign,157,2.2998414700348862e-08
CMC200,rollout+psign,158,2.299841470425199e-08
CMC200,rollout+psign,159,2.2998414699271436e-08
CMC200,rollout+psign,160,2.2998414703045815e-08
CMC200,rollout+psign,161,2.2998414712146337e-08
CMC200,rollout+psign,162,2.299841470403515e-08
CMC200,rollout+psign,163,2.299841469674389e-08
CMC200,scenarios+psign,1,1.2736571508497273e-09
CMC200,scenarios+psign,2,2.354243587742084e-09
CMC200,scenarios+psign,3,3.198446145559968e-09
CMC200,scenarios+psign,4,1.5263303536696232e-09
CMC200,scenarios+psign,5,2.0629539927091923e-09
CMC200,scenarios+psign,6,2.0310823755625832e-09
CMC200,scenarios+psign,7,1.8086734832570108e-09
CMC200,scenarios+psign,8,2.5774022173009686e-09
CMC200,scenarios+psign,9,2.334232074484313e-09
CMC200,scenarios+psign,10,2.7041263614509047e-09
CMC200,scenarios+psign,11,2.1752854695829754e-09
CMC200,scenarios+psign,12,1.7573230889554142e-09
CMC200,scenarios+psign,13,2.9162421759794084e-09
CMC200,scenarios+psign,14,2.1699623620225633e-09
CMC200,scenarios+psign,15,1.90170668759422e-09
CMC200,scenarios+psign,16,2.3324307236118513e-09
CMC200,scenarios+psign,17,1.8165584898330723e-09
CMC200,scenarios+psign,18,2.3318788808877737e-09
CMC200,scenarios+psign,19,2.3965824814991188e-09
CMC200,scenarios+psign,20,1.8047358507984853e-09
CMC200,scenarios+psign,21,1.6726725752085262e-09
CMC200,scenarios+psign,22,2.1742210127259664e-09
CMC200,scenarios+psign,23,2.090117809786356e-09
CMC200,scenarios+psign,24,2.199886629200177e-09
CMC200,scenarios+psign,25,2.6379495114589287e-09
CMC200,scenarios+psign,26,1.993572366681536e-09
CMC200,scenarios+psign,27,1.7691412118729067e-09
CMC200,scenarios+psign,28,3.2391415617486792e-09
CMC200,scenarios+psign,29,3.1825088791438585e-09
CMC200,scenarios+psign,30,1.7435454912022506e-09
CMC200,scenarios+psign,31,2.61765472904853e-09
CMC200,scenarios+psign,32,2.6293638353994624e-09
CMC200,scenarios+psign,33,2.4875952516682873e-09
CMC200,scenarios+psign,34,1.7905068514991409e-09
CMC200,scenarios+psign,35,1.6852240729135458e-09
CMC200,scenarios+psign,36,2.1773005777238872e-09
CMC200,scenarios+psign,37,2.005603340734502e-09
CMC200,scenarios+psign,38,2.094156998737318e-09
CMC200,scenarios+psign,39,2.3043937284823366e-09
CMC200,scenarios+psign,40,3.3216737135056013e-09
CMC200,scenarios+psign,41,1.876961482395959e-09
CMC200,scenarios+psign,42,2.9259791948962584e-09
CMC200,scenarios+psign,43,1.6843802036148678e-09
CMC200,scenarios+psign,44,1.8728737308717973e-09
CMC200,scenarios+psign,45,1.9486911790107293e-09
CMC200,scenarios+psign,46,2.1105926669866054e-09
CMC200,scenarios+psign,47,2.2361326416646708e-09
CMC200,scenarios+psign,48,1.9167385095414366e-09
CMC200,scenarios+psign,49,2.339380860710922e-09
CMC200,scenarios+psign,50,1.7362045694280188e-09
CMC200,scenarios+psign,51,3.197472708749277e-09
CMC200,scenarios+psign,52,2.257015890814803e-09
CMC200,scenarios+psign,53,2.6126296845200967e-09
CMC200,scenarios+psign,54,1.864261901908602e-09
CMC200,scenarios+psign,55,1.7322568259575308e-09
CMC200,scenarios+psign,56,3.6205998008714824e-09
CMC200,scenarios+psign,57,1.4708532234269063e-09
CMC200,scenarios+psign,58,3.0294878397363274e-09
CMC200,scenarios+psign,59,1.9613895744295364e-09
CMC200,scenarios+psign,60,2.341580605544298e-09
CMC200,scenarios+psign,61,1.8443286064336606e-09
CMC200,scenarios+psign,62,1.938691683962792e-09
CMC200,scenarios+psign,63,3.114421539874795e-09
CMC200,scenarios+psign,64,2.2105583272072696e-09
CMC200,scenarios+psign,65,2.169863400402008e-09
CMC200,scenarios+psign,66,3.468268682833633e-09
CMC200,scenarios+psign,67,2.346808839646323e-09
CMC200,scenarios+psign,68,1.6675403883856872e-09
CMC200,scenarios+psign,69,2.4370825390405612e-09
CMC200,scenarios+psign,70,2.6144867433417304e-09
CMC200,scenarios+psign,71,2.3232178222587225e-09
CMC200,scenarios+psign,72,2.6590057365750226e-09
CMC200,scenarios+psign,73,2.1416054513461548e-09
CMC200,scenarios+psign,74,2.1119348068325897e-09
CMC200,scenarios+psign,75,2.2100334522622624e-09
CMC200,scenarios+psign,76,2.266602966961525e-09
CMC200,scenarios+psign,77,3.4808767493595962e-09
CMC200,scenarios+psign,78,2.5479837283294012e-09
CMC200,scenarios+psign,79,2.472031030632368e-09
CMC200,scenarios+psign,80,2.3355204480449143e-09
CMC200,scenarios+psign,81,1.9463543180406985e-09
CMC200,scenarios+psign,82,2.057146799407385e-09
CMC200,scenarios+psign,83,2.607545682368402e-09
CMC200,scenarios+psign,84,2.5627362106953326e-09
CMC200,scenarios+psign,85,1.8566519336508732e-09
CMC200,scenarios+psign,86,4.9677703583700394e-09
CMC200,scenarios+psign,87,1.7378708304224892e-09
CMC200,scenarios+psign,88,2.2115640619720805e-09
CMC200,scenarios+psign,89,1.393314373461689e-09
CMC200,scenarios+psign,90,1.9317029331913897e-09
CMC200,scenarios+psign,91,2.0356440304680512e-09
CMC200,scenarios+psign,92,1.9925421999374582e-09
CMC200,scenarios+psign,93,1.4579760518569762e-09
CMC200,scenarios+psign,94,2.9972745297224127e-09
CMC200,scenarios+psign,95,2.00080653446837e-09
CMC200,scenarios+psign,96,2.940436669823641e-09
CMC200,scenarios+psign,97,1.7079869179239735e-09
CMC200,scenarios+psign,98,2.0213314647700735e-09
CMC200,scenarios+psign,99,2.4693899991043742e-09
CMC200,scenarios+psign,100,4.583345184875915e-09
CMC200,scenarios+psign,101,2.7797596941063913e-09
CMC200,scenarios+psign,102,2.5725434680337882e-09
CMC200,scenarios+psign,103,2.152998325945609e-09
CMC200,scenarios+psign,104,1.8277824916305337e-09
CMC200,scenarios+psign,105,2.6412411101538598e-09
CMC200,scenarios+psign,106,2.724489302954243e-09
CMC200,scenarios+psign,107,2.1384700371800347e-09
CMC200,scenarios+psign,108,1.9815891796838144e-09
CMC200,scenarios+psign,109,2.2591262911262044e-09
CMC200,scenarios+psign,110,1.8402438591964495e-09
CMC200,scenarios+psign,111,2.361310970250635e-09
CMC200,scenarios+psign,112,2.576387866947311e-09
CMC200,scenarios+psign,113,2.195366767577953e-09
CMC200,scenarios+psign,114,2.3042412532920666e-09
CMC200,scenarios+psign,115,1.6875890750455306e-09
CMC200,scenarios+psign,116,2.1280371942529306e-09
CMC200,scenarios+psign,117,2.276238467056882e-09
CMC200,scenarios+psign,118,2.4818325354329597e-09
CMC200,scenarios+psign,119,2.3669779343443953e-09
CMC200,scenarios+psign,120,2.081775350274391e-09
CMC200,scenarios+psign,121,2.4213021374054226e-09
CMC200,scenarios+psign,122,2.937094443317237e-09
CMC200,scenarios+psign,123,2.057757330887832e-09
CMC200,scenarios+psign,124,2.658019808976034e-09
CMC200,scenarios+psign,125,2.058866030384788e-09
CMC200,scenarios+psign,126,2.0676828315557762e-09
CMC200,scenarios+psign,127,2.753989448041531e-09
CMC200,scenarios+psign,128,1.9735285494938278e-09
CMC200,scenarios+psign,129,2.1610609068372266e-09
CMC200,scenarios+psign,130,1.5486484476122083e-09
CMC200,scenarios+psign,131,2.7198429844714245e-09
CMC200,scenarios+psign,132,2.5671116503319963e-09
CMC200,scenarios+psign,133,3.0970378528878174e-09
CMC200,scenarios+psign,134,2.749890319198774e-09
CMC200,scenarios+psign,135,1.979277072407175e-09
CMC200,scenarios+psign,136,1.7389119496058128e-09
CMC200,scenarios+psign,137,1.6113428690684798e-09
CMC200,scenarios+psign,138,2.004343232631163e-09
CMC200,scenarios+psign,139,2.5558284831789842e-09
CMC200,scenarios+psign,140,2.0997063280795157e-09
CMC200,scenarios+psign,141,2.3214627721739685e-09
CMC200,scenarios+psign,142,3.1180619921366773e-09
CMC200,scenarios+psign,143,1.9387665536632447e-09
CMC200,scenarios+psign,144,1.888783978617403e-09
CMC200,scenarios+psign,145,2.131721870259149e-09
CMC200,scenarios+psign,146,2.4041089590533135e-09
CMC200,scenarios+psign,147,2.115823817063926e-09
CMC200,scenarios+psign,148,2.3561907792227444e-09
CMC200,scenarios+psign,149,2.5351737288404925e-09
CMC200,scenarios+psign,150,2.119224124724555e-09
CMC200,scenarios+psign,151,2.4058225913343648e-09
CMC200,scenarios+psign,152,2.1061422365178484e-09
CMC200,scenarios+psign,153,1.9191012295811613e-09
CMC200,scenarios+psign,154,2.5103970270236314e-09
CMC200,scenarios+psign,155,2.5224997795243796e-09
CMC200,scenarios+psign,156,1.7161529288491921e-09
CMC200,scenarios+psign,157,1.6305914854030518e-09
CMC200,scenarios+psign,158,2.3312871084444156e-09
CMC200,scenarios+psign,159,2.307925206723277e-09
CMC200,scenarios+psign,160,2.3932590341959643e-09
CMC200,scenarios+psign,161,2.2672295300414413e-09
CMC200,scenarios+psign,162,2.231748960236494e-09
CMC200,scenarios+psign,163,3.014915131795587e-09
