grupo,id,corr
candidato,130,-0.0981350665970968
candidato,131,0.013528151360338119
candidato,132,0.08490733112432322
candidato,133,-0.18383583883560273
candidato,134,-0.15944594562833087
candidato,135,0.04672796800705258
candidato,136,-0.035142753522974184
candidato,137,-0.06814610967105177
candidato,138,-0.00861400647811816
candidato,139,-0.234733186777781
candidato,140,-0.22323443208697552
candidato,141,-0.10090399679313324
candidato,142,0.08468117594344232
candidato,143,0.10526864149232412
candidato,144,-0.052493030297732925
candidato,145,-0.055020237783097795
candidato,146,-0.07581023753320873
candidato,147,-0.07219207643958503
candidato,148,0.06874810981933306
candidato,149,-0.1358132756173943
candidato,150,-0.028848580233563462
candidato,151,-0.1320006879903213
candidato,152,0.031024245983946826
candidato,153,0.024745642807920614
candidato,154,-0.014767793321836396
candidato,155,-0.09738598462020819
candidato,156,-0.018733190527174714
candidato,157,0.13747650009187964
candidato,158,-0.005625749133721364
candidato,159,-0.05325935396038507
candidato,160,-0.0010500242299487756
candidato,161,0.14288441696477872
candidato,162,-0.04868298930429689
candidato,163,-0.00908124252184573
candidato,164,0.04698822659674183
candidato,165,0.059580363806862914
candidato,166,-0.06668259805528473
candidato,167,0.07486879056544757
candidato,168,-0.05985418884273923
candidato,169,0.058685658338410156
candidato,170,-0.136339519342121
candidato,171,-0.03275957955011929
candidato,172,0.0010339119600824335
candidato,173,0.06610573440739717
candidato,174,-0.15076457109890257
candidato,175,-0.028468775621633288
candidato,176,-0.08750116027487592
candidato,177,0.022032004611616498
candidato,178,-0.12953173452009065
candidato,179,-0.018520100348524717
candidato,180,0.19430410302311535
candidato,181,0.002485131083833314
candidato,182,0.009895253788227447
candidato,183,-0.0013511416108719565
candidato,184,-0.14253433465852458
candidato,185,-0.056362079864305054
candidato,186,0.09080722380174744
candidato,187,0.10717215455003734
candidato,188,-0.027549859263408208
candidato,189,-0.1584647629443655
candidato,190,-0.12760079718922476
candidato,191,0.03637457351146427
candidato,192,0.03338503346509209
candidato,193,-0.0780394546938674
candidato,194,-0.022779978634983204
candidato,195,0.1572040142520895
candidato,196,-0.07710486195002521
candidato,197,-0.12592276093301016
candidato,198,-0.05243149002616444
candidato,199,0.0510213029176424
candidato,200,-0.0666138188495328
candidato,201,-0.11769610094339114
candidato,202,-0.03882401769328326
candidato,203,0.19216252691942545
candidato,204,0.031498453202873665
candidato,205,0.059794889674441146
candidato,206,-0.03520508192817562
candidato,207,-0.009678378575288525
candidato,208,-0.19523823782498562
candidato,209,0.04676230791529216
candidato,210,-0.09846937125375903
candidato,211,-0.04245305711210229
candidato,212,-0.12646941692973787
candidato,213,0.03211867815132203
candidato,214,-0.09298740637637604
candidato,215,0.02162427551747681
candidato,216,-0.03297676814362072
candidato,217,0.030251025216345182
candidato,218,-0.0024763186754857705
candidato,219,-0.004612058328750872
candidato,220,-0.022521734333641307
candidato,221,0.019675292931281042
candidato,222,0.014579745830845531
candidato,223,0.08289721470118971
candidato,224,-0.009074797195410373
candidato,225,0.06264144745255673
candidato,226,0.13223733475426672
candidato,227,0.07395850668696852
candidato,228,0.1782310550775845
candidato,229,-0.13042112427923078
candidato,230,0.2526847102241157
candidato,231,-0.0028475499029965465
candidato,232,-0.13751007734211845
candidato,233,0.03602554214843023
candidato,234,-0.07106693507521947
candidato,235,0.00933391192592087
candidato,236,0.16428033414654114
candidato,237,-0.038334395327171186
candidato,238,-0.03653352152677079
candidato,239,-0.031597061681800945
candidato,240,0.01710472655854814
candidato,241,-0.05850337795652109
candidato,242,0.03314465560978526
candidato,243,-0.03310271016417107
candidato,244,-0.03461250505320161
candidato,245,0.04288356939614366
candidato,246,0.009643685201470327
candidato,247,-0.024118535700792636
candidato,248,0.05888428220357425
candidato,249,-0.036275976077966954
candidato,250,0.07164371785357017
candidato,251,0.06038911089649448
candidato,252,-0.028231581056450367
candidato,253,0.006200901899870773
candidato,254,-0.11375779690700567
candidato,255,-0.043800212562692765
candidato,256,-0.07386702883238587
candidato,257,-0.019164331707207476
candidato,258,-0.024115449600275035
candidato,259,0.04986621042904165
candidato,260,0.07044234105784214
candidato,261,0.05205839666512209
candidato,262,-0.09955037023054855
candidato,263,-0.019935320242633312
candidato,264,-0.0561570316454867
candidato,265,0.016360824916502103
candidato,266,-0.10273620231577726
candidato,267,0.12220907925323243
candidato,268,-0.0386657092006974
candidato,269,0.024497498205166016
candidato,270,0.012404904709600597
candidato,271,0.04704553863098961
candidato,272,-0.02960367162571403
candidato,273,0.14831125856369007
candidato,274,-0.1426910037362328
candidato,275,-0.09458795954024073
candidato,276,0.1770457178384886
candidato,277,0.035347117237646185
candidato,278,0.1683491579149514
candidato,279,-0.0003563538354747669
candidato,280,-0.10742066520915465
candidato,281,-0.010602755769910793
candidato,282,-0.039664375994480125
candidato,283,-0.013904049473653432
candidato,284,-0.04374309367143629
candidato,285,0.015680905504353113
candidato,286,-0.030915035721840345
candidato,287,-0.1283484883101428
candidato,288,-0.04711221814994287
candidato,289,-0.025305633947258616
candidato,290,0.12226657928354862
candidato,291,-0.0067174476203552234
candidato,292,0.042850710089814406
candidato,293,-0.08519673374042104
candidato,294,0.04140183629684549
candidato,295,0.04502329083859028
candidato,296,0.037448476149935475
candidato,297,-0.04875829440578037
candidato,298,0.008225028742431152
candidato,299,-0.049990800158066
candidato,300,-0.002523863420787659
candidato,301,-0.21484168560550393
candidato,302,0.03161429103509124
candidato,303,0.005292783011811338
