asset,lambda,m,label,t,w
CMC200,0.3,0.5,g_mean,53,0.539213510976749
CMC200,0.3,0.5,g_mean,54,0.32899785942366216
CMC200,0.3,0.5,g_mean,55,0.328997855320765
CMC200,0.3,0.5,g_mean,56,0.30525859355038887
CMC200,0.3,0.5,g_mean,57,0.30525858949255624
CMC200,0.3,0.5,g_mean,58,0.2532428377213746
CMC200,0.3,0.5,g_mean,59,0.25324282973383877
CMC200,0.3,0.5,g_mean,60,0.2532428284414924
CMC200,0.3,0.5,g_mean,61,0.18856891475187532
CMC200,0.3,0.5,g_mean,62,0.18856891917934113
CMC200,0.3,0.5,g_mean,63,0.18856893681272366
CMC200,0.3,0.5,g_mean,64,0.18856893902284824
CMC200,0.3,0.5,g_mean,65,0.18856894971866475
CMC200,0.3,0.5,g_mean,66,0.18856896595148384
CMC200,0.3,0.5,g_mean,67,0.18856896361444173
CMC200,0.3,0.5,g_mean,68,0.18856896881189508
CMC200,0.3,0.5,g_mean,69,0.18856897067634384
CMC200,0.3,0.5,g_mean,70,0.695544564994606
CMC200,0.3,0.5,g_mean,71,0.6955445828840089
CMC200,0.3,0.5,g_mean,72,0.6955445807624311
CMC200,0.3,0.5,g_mean,73,0.6540465357375561
CMC200,0.3,0.5,g_mean,74,0.7122446283829421
CMC200,0.3,0.5,g_mean,75,0.7122446167693769
CMC200,0.3,0.5,g_mean,76,0.7122446215434377
CMC200,0.3,0.5,g_mean,77,1.581545682099405e-08
CMC200,0.3,0.5,g_mean,78,1.1639020337035256e-08
CMC200,0.3,0.5,g_mean,79,7.2880689753959355e-09
CMC200,0.3,0.5,g_mean,80,1.094252803891753e-08
CMC200,0.3,0.5,g_mean,81,1.7906457892492476e-08
CMC200,0.3,0.5,g_mean,82,4.949913720312973e-08
CMC200,0.3,0.5,g_mean,83,0.3710600545854087
CMC200,0.3,0.5,g_mean,84,0.371060055904164
CMC200,0.3,0.5,g_mean,85,0.37106005607651704
CMC200,0.3,0.5,g_mean,86,0.37106006118507534
CMC200,0.3,0.5,g_mean,87,0.371060069686479
CMC200,0.3,0.5,g_mean,88,0.371060068508023
CMC200,0.3,0.5,g_mean,89,0.48249771896203103
CMC200,0.3,0.5,g_mean,90,0.4824977136942718
CMC200,0.3,0.5,g_mean,91,0.4816346736922051
CMC200,0.3,0.5,g_mean,92,0.4816346480682172
CMC200,0.3,0.5,g_mean,93,0.40150296847788175
CMC200,0.3,0.5,g_mean,94,0.4015029577048088
CMC200,0.3,0.5,g_mean,95,0.401502942813658
CMC200,0.3,0.5,g_mean,96,2.7701701947033883e-07
CMC200,0.3,0.5,g_mean,97,8.940675158838347e-08
CMC200,0.3,0.5,g_mean,98,9.241925334234998e-08
CMC200,0.3,0.5,g_mean,99,8.884390031356959e-08
CMC200,0.3,0.5,g_mean,100,1.5305068638622326e-07
CMC200,0.3,0.5,g_mean,101,0.04070254451435364
CMC200,0.3,0.5,g_mean,102,0.04070254704595066
CMC200,0.3,0.5,g_mean,103,0.04070254553556642
CMC200,0.3,0.5,g_mean,104,0.04070263564033947
CMC200,0.3,0.5,g_mean,105,0.11448692831420737
CMC200,0.3,0.5,g_mean,106,0.11448694720368445
CMC200,0.3,0.5,g_mean,107,0.11448694765981605
CMC200,0.3,0.5,g_mean,108,0.11448694911807641
CMC200,0.3,0.5,g_mean,109,0.11448689849217125
CMC200,0.3,0.5,g_mean,110,0.11448689067449071
CMC200,0.3,0.5,g_mean,111,0.11448691067019484
CMC200,0.3,0.5,g_mean,112,0.11448713977993169
CMC200,0.3,0.5,g_mean,113,0.11448714861743098
CMC200,0.3,0.5,g_mean,114,0.1144871490794113
CMC200,0.3,0.5,g_mean,115,0.11448714727065243
CMC200,0.3,0.5,g_mean,116,0.11448714264185907
CMC200,0.3,0.5,g_mean,117,0.48647247468504246
CMC200,0.3,0.5,g_mean,118,0.4864724785978524
CMC200,0.3,0.5,g_mean,119,0.4864724755441025
CMC200,0.3,0.5,g_mean,120,0.48647248500150125
CMC200,0.3,0.5,g_mean,121,0.48647239466619946
CMC200,0.3,0.5,g_mean,122,0.4864724323301538
CMC200,0.3,0.5,g_mean,123,0.6869571395618005
CMC200,0.3,0.5,g_mean,124,0.6869571394299075
CMC200,0.3,0.5,g_mean,125,0.6869570115972246
CMC200,0.3,0.5,g_mean,126,0.6060782384508224
CMC200,0.3,0.5,g_mean,127,0.6060763261867113
CMC200,0.3,0.5,g_mean,128,0.606076301598753
CMC200,0.3,0.5,g_mean,129,0.2146667597222201
CMC200,0.3,0.5,g_mean,130,0.21466674134333327
CMC200,0.3,0.5,g_mean,131,0.21466675098914395
CMC200,0.3,0.5,g_mean,132,0.21466675584380812
CMC200,0.3,0.5,g_mean,133,0.21466678130738528
CMC200,0.3,0.5,g_mean,134,0.21466677540328222
CMC200,0.3,0.5,g_mean,135,0.21466675806911586
CMC200,0.3,0.5,g_mean,136,0.21466675557177134
CMC200,0.3,0.5,g_mean,137,0.21466677218490673
CMC200,0.3,0.5,g_mean,138,0.2146667842586196
CMC200,0.3,0.5,g_mean,139,0.29720594871368294
CMC200,0.3,0.5,g_mean,140,0.29720595914415476
CMC200,0.3,0.5,g_mean,141,0.2972059601300317
CMC200,0.3,0.5,g_mean,142,0.40652571308235613
CMC200,0.3,0.5,g_mean,143,0.4065257143869378
CMC200,0.3,0.5,g_mean,144,0.40652570347984335
CMC200,0.3,0.5,g_mean,145,0.4065256999087075
CMC200,0.3,0.5,g_mean,146,0.40652563724021845
CMC200,0.3,0.5,g_mean,147,0.4065255965920305
CMC200,0.3,0.5,g_mean,148,0.4065255670683091
CMC200,0.3,0.5,g_mean,149,0.4065255098495444
CMC200,0.3,0.5,g_mean,150,0.4065254897737102
CMC200,0.3,0.5,g_mean,151,0.406525463590816
CMC200,0.3,0.5,g_mean,152,1.476384376207955e-07
CMC200,0.3,0.5,g_mean,153,1.4425273724177075e-07
CMC200,0.3,0.5,g_mean,154,1.1652557249184649e-07
CMC200,0.3,0.5,g_mean,155,1.4645868207230065e-07
CMC200,0.3,0.5,g_mean,156,1.523077751246097e-07
CMC200,0.3,0.5,g_mean,157,1.517328620061747e-07
CMC200,0.3,0.5,g_mean,158,1.4793427017663316e-07
CMC200,0.3,0.5,g_mean,159,1.489401636308846e-07
CMC200,0.3,0.5,g_mean,160,0.08023973445991786
CMC200,0.3,0.5,g_mean,161,0.08023973980069322
CMC200,0.3,0.5,g_mean,162,0.08023973925517083
CMC200,0.3,0.5,g_mean,163,0.08023974252172263
CMC200,1.8,0.01,high_lambda_low_m,1,0.3131211220126935
CMC200,1.8,0.01,high_lambda_low_m,2,0.16788905259222034
CMC200,1.8,0.01,high_lambda_low_m,3,0.38925712122876377
CMC200,1.8,0.01,high_lambda_low_m,4,0.2689305405833723
CMC200,1.8,0.01,high_lambda_low_m,5,0.41425888251985976
CMC200,1.8,0.01,high_lambda_low_m,6,0.33020096781952873
CMC200,1.8,0.01,high_lambda_low_m,7,0.06683230576573092
CMC200,1.8,0.01,high_lambda_low_m,8,0.3402397829873874
CMC200,1.8,0.01,high_lambda_low_m,9,0.23640341645377455
CMC200,1.8,0.01,high_lambda_low_m,10,0.2994421455687154
CMC200,1.8,0.01,high_lambda_low_m,11,0.3117123651445737
CMC200,1.8,0.01,high_lambda_low_m,12,0.2718576597639446
CMC200,1.8,0.01,high_lambda_low_m,13,0.3906795487621903
CMC200,1.8,0.01,high_lambda_low_m,14,0.26369698926913115
CMC200,1.8,0.01,high_lambda_low_m,15,0.32504361243674745
CMC200,1.8,0.01,high_lambda_low_m,16,0.37483450575950034
CMC200,1.8,0.01,high_lambda_low_m,17,0.3104563618338546
CMC200,1.8,0.01,high_lambda_low_m,18,0.17092074135501328
CMC200,1.8,0.01,high_lambda_low_m,19,0.3473690182791472
CMC200,1.8,0.01,high_lambda_low_m,20,0.3473690629329814
CMC200,1.8,0.01,high_lambda_low_m,21,0.28663662501460885
CMC200,1.8,0.01,high_lambda_low_m,22,0.113287543827557
CMC200,1.8,0.01,high_lambda_low_m,23,0.10880251103517781
CMC200,1.8,0.01,high_lambda_low_m,24,0.27414083030195363
CMC200,1.8,0.01,high_lambda_low_m,25,0.1096429889761504
CMC200,1.8,0.01,high_lambda_low_m,26,0.06394983690595768
CMC200,1.8,0.01,high_lambda_low_m,27,0.36321433084247245
CMC200,1.8,0.01,high_lambda_low_m,28,0.05447051330650057
CMC200,1.8,0.01,high_lambda_low_m,29,0.411740096649888
CMC200,1.8,0.01,high_lambda_low_m,30,0.15532713417379249
CMC200,1.8,0.01,high_lambda_low_m,31,0.00549735900254072
CMC200,1.8,0.01,high_lambda_low_m,32,0.21173573830260609
CMC200,1.8,0.01,high_lambda_low_m,33,0.2464197414666309
CMC200,1.8,0.01,high_lambda_low_m,34,0.10603284266604242
CMC200,1.8,0.01,high_lambda_low_m,35,0.382678881164573
CMC200,1.8,0.01,high_lambda_low_m,36,0.20891784115472234
CMC200,1.8,0.01,high_lambda_low_m,37,0.2886798844383738
CMC200,1.8,0.01,high_lambda_low_m,38,0.26043769880471673
CMC200,1.8,0.01,high_lambda_low_m,39,0.2812365673374974
CMC200,1.8,0.01,high_lambda_low_m,40,0.26808804050599605
CMC200,1.8,0.01,high_lambda_low_m,41,0.13827616227647413
CMC200,1.8,0.01,high_lambda_low_m,42,0.2729922763875974
CMC200,1.8,0.01,high_lambda_low_m,43,0.3115181483063985
CMC200,1.8,0.01,high_lambda_low_m,44,0.15925994908032243
CMC200,1.8,0.01,high_lambda_low_m,45,1.3188726431812803e-08
CMC200,1.8,0.01,high_lambda_low_m,46,0.31241131447056875
CMC200,1.8,0.01,high_lambda_low_m,47,0.16077603313596794
CMC200,1.8,0.01,high_lambda_low_m,48,0.08691811620705897
CMC200,1.8,0.01,high_lambda_low_m,49,0.3686898100068245
CMC200,1.8,0.01,high_lambda_low_m,50,0.2864670878568004
CMC200,1.8,0.01,high_lambda_low_m,51,0.21022982011450447
CMC200,1.8,0.01,high_lambda_low_m,52,0.25820674623478224
CMC200,1.8,0.01,high_lambda_low_m,53,0.3033867469497366
CMC200,1.8,0.01,high_lambda_low_m,54,0.11455540754638624
CMC200,1.8,0.01,high_lambda_low_m,55,0.28534185287650093
CMC200,1.8,0.01,high_lambda_low_m,56,0.11804757590251633
CMC200,1.8,0.01,high_lambda_low_m,57,0.2846936626598004
CMC200,1.8,0.01,high_lambda_low_m,58,0.1312007777151514
CMC200,1.8,0.01,high_lambda_low_m,59,0.14865987591427895
CMC200,1.8,0.01,high_lambda_low_m,60,0.2729829277021433
CMC200,1.8,0.01,high_lambda_low_m,61,0.039728844717179884
CMC200,1.8,0.01,high_lambda_low_m,62,0.12041451320416006
CMC200,1.8,0.01,high_lambda_low_m,63,0.23913074237845813
CMC200,1.8,0.01,high_lambda_low_m,64,0.1715918996002651
CMC200,1.8,0.01,high_lambda_low_m,65,0.17624615525323561
CMC200,1.8,0.01,high_lambda_low_m,66,0.28421777418428146
CMC200,1.8,0.01,high_lambda_low_m,67,0.12517348613055468
CMC200,1.8,0.01,high_lambda_low_m,68,0.2002768513304698
CMC200,1.8,0.01,high_lambda_low_m,69,0.08500497863645563
CMC200,1.8,0.01,high_lambda_low_m,70,0.29679346423052905
CMC200,1.8,0.01,high_lambda_low_m,71,0.35911565713917587
CMC200,1.8,0.01,high_lambda_low_m,72,0.35915136556921223
CMC200,1.8,0.01,high_lambda_low_m,73,0.027174040771666047
CMC200,1.8,0.01,high_lambda_low_m,74,0.446646309612639
CMC200,1.8,0.01,high_lambda_low_m,75,0.16148871473658857
CMC200,1.8,0.01,high_lambda_low_m,76,0.41753759623582326
CMC200,1.8,0.01,high_lambda_low_m,77,7.136255320575857e-08
CMC200,1.8,0.01,high_lambda_low_m,78,0.05172310178042208
CMC200,1.8,0.01,high_lambda_low_m,79,1.6276707265123486e-08
CMC200,1.8,0.01,high_lambda_low_m,80,0.031692730673676804
CMC200,1.8,0.01,high_lambda_low_m,81,0.06743641601250597
CMC200,1.8,0.01,high_lambda_low_m,82,0.08953986207633319
CMC200,1.8,0.01,high_lambda_low_m,83,0.31817320319136977
CMC200,1.8,0.01,high_lambda_low_m,84,0.22293428057344158
CMC200,1.8,0.01,high_lambda_low_m,85,0.1877150466604606
CMC200,1.8,0.01,high_lambda_low_m,86,0.2209818963078624
CMC200,1.8,0.01,high_lambda_low_m,87,0.25952562933610607
CMC200,1.8,0.01,high_lambda_low_m,88,0.1062394188211773
CMC200,1.8,0.01,high_lambda_low_m,89,0.3893572106724941
CMC200,1.8,0.01,high_lambda_low_m,90,0.3137625059161434
CMC200,1.8,0.01,high_lambda_low_m,91,0.20971389877371194
CMC200,1.8,0.01,high_lambda_low_m,92,0.25208215069852613
CMC200,1.8,0.01,high_lambda_low_m,93,0.17419343606374643
CMC200,1.8,0.01,high_lambda_low_m,94,0.2067678145801391
CMC200,1.8,0.01,high_lambda_low_m,95,0.24995660465573963
CMC200,1.8,0.01,high_lambda_low_m,96,0.14675303976704654
CMC200,1.8,0.01,high_lambda_low_m,97,0.008716381295195003
CMC200,1.8,0.01,high_lambda_low_m,98,0.1985564200219014
CMC200,1.8,0.01,high_lambda_low_m,99,4.679018959316109e-08
CMC200,1.8,0.01,high_lambda_low_m,100,0.11365054174027958
CMC200,1.8,0.01,high_lambda_low_m,101,0.24253854790639282
CMC200,1.8,0.01,high_lambda_low_m,102,0.20197117385635013
CMC200,1.8,0.01,high_lambda_low_m,103,0.025132000628112307
CMC200,1.8,0.01,high_lambda_low_m,104,0.1422384340309329
CMC200,1.8,0.01,high_lambda_low_m,105,0.20055250642579503
CMC200,1.8,0.01,high_lambda_low_m,106,0.23078774777322478
CMC200,1.8,0.01,high_lambda_low_m,107,0.15007750588501725
CMC200,1.8,0.01,high_lambda_low_m,108,0.29396726509912485
CMC200,1.8,0.01,high_lambda_low_m,109,0.12289207794820499
CMC200,1.8,0.01,high_lambda_low_m,110,0.016472397465320192
CMC200,1.8,0.01,high_lambda_low_m,111,0.12308244345694742
CMC200,1.8,0.01,high_lambda_low_m,112,0.2260671246202135
CMC200,1.8,0.01,high_lambda_low_m,113,0.22097715580645866
CMC200,1.8,0.01,high_lambda_low_m,114,0.18731272542124178
CMC200,1.8,0.01,high_lambda_low_m,115,0.1803716038671169
CMC200,1.8,0.01,high_lambda_low_m,116,0.01115824983736878
CMC200,1.8,0.01,high_lambda_low_m,117,0.28996262878625967
CMC200,1.8,0.01,high_lambda_low_m,118,0.289097498194357
CMC200,1.8,0.01,high_lambda_low_m,119,0.1387125982977171
CMC200,1.8,0.01,high_lambda_low_m,120,0.39773162256774985
CMC200,1.8,0.01,high_lambda_low_m,121,0.00977800451699733
CMC200,1.8,0.01,high_lambda_low_m,122,0.18434657133861349
CMC200,1.8,0.01,high_lambda_low_m,123,0.38698314089565855
CMC200,1.8,0.01,high_lambda_low_m,124,0.36706658629390004
CMC200,1.8,0.01,high_lambda_low_m,125,0.2773586540617569
CMC200,1.8,0.01,high_lambda_low_m,126,0.25935356790638003
CMC200,1.8,0.01,high_lambda_low_m,127,0.22420591941939672
CMC200,1.8,0.01,high_lambda_low_m,128,0.29788549627244293
CMC200,1.8,0.01,high_lambda_low_m,129,0.15233866913077102
CMC200,1.8,0.01,high_lambda_low_m,130,0.059100699807306686
CMC200,1.8,0.01,high_lambda_low_m,131,0.20350270471242984
CMC200,1.8,0.01,high_lambda_low_m,132,0.138149529485306
CMC200,1.8,0.01,high_lambda_low_m,133,0.33831588795758705
CMC200,1.8,0.01,high_lambda_low_m,134,0.22849612980320672
CMC200,1.8,0.01,high_lambda_low_m,135,0.1260388761443515
CMC200,1.8,0.01,high_lambda_low_m,136,0.07957469695639315
CMC200,1.8,0.01,high_lambda_low_m,137,0.17230737698900844
CMC200,1.8,0.01,high_lambda_low_m,138,0.1490103637122375
CMC200,1.8,0.01,high_lambda_low_m,139,0.23366573862860768
CMC200,1.8,0.01,high_lambda_low_m,140,0.24861183830637898
CMC200,1.8,0.01,high_lambda_low_m,141,0.08675967327461517
CMC200,1.8,0.01,high_lambda_low_m,142,0.31772152787142194
CMC200,1.8,0.01,high_lambda_low_m,143,0.2989500892786333
CMC200,1.8,0.01,high_lambda_low_m,144,0.1939939838158809
CMC200,1.8,0.01,high_lambda_low_m,145,0.2988317818719294
CMC200,1.8,0.01,high_lambda_low_m,146,0.2156340512918986
CMC200,1.8,0.01,high_lambda_low_m,147,0.21563282067540188
CMC200,1.8,0.01,high_lambda_low_m,148,0.2324078095444836
CMC200,1.8,0.01,high_lambda_low_m,149,0.19859884072823764
CMC200,1.8,0.01,high_lambda_low_m,150,0.2373742882651817
CMC200,1.8,0.01,high_lambda_low_m,151,0.22275385753821628
CMC200,1.8,0.01,high_lambda_low_m,152,0.07952883427267854
CMC200,1.8,0.01,high_lambda_low_m,153,0.20947215324300764
CMC200,1.8,0.01,high_lambda_low_m,154,1.713511267926739e-08
CMC200,1.8,0.01,high_lambda_low_m,155,0.18791186673772917
CMC200,1.8,0.01,high_lambda_low_m,156,0.1879097196882231
CMC200,1.8,0.01,high_lambda_low_m,157,0.16786150324208762
CMC200,1.8,0.01,high_lambda_low_m,158,0.08076704852328649
CMC200,1.8,0.01,high_lambda_low_m,159,0.025063526985906363
CMC200,1.8,0.01,high_lambda_low_m,160,0.22886692777227838
CMC200,1.8,0.01,high_lambda_low_m,161,0.2005728882872311
CMC200,1.8,0.01,high_lambda_low_m,162,0.1227769550329989
CMC200,1.8,0.01,high_lambda_low_m,163,0.2077749891764883
CMC200,1.8,0.5,high_lambda_high_m,1,0.31617364185156377
CMC200,1.8,0.5,high_lambda_high_m,2,0.3161678441103175
CMC200,1.8,0.5,high_lambda_high_m,3,0.3161678470176783
CMC200,1.8,0.5,high_lambda_high_m,4,0.31616784040425033
CMC200,1.8,0.5,high_lambda_high_m,5,0.3161678405969735
CMC200,1.8,0.5,high_lambda_high_m,6,0.31616776110511097
CMC200,1.8,0.5,high_lambda_high_m,7,0.28915509463243394
CMC200,1.8,0.5,high_lambda_high_m,8,0.2891556327206348
CMC200,1.8,0.5,high_lambda_high_m,9,0.28915564429920554
CMC200,1.8,0.5,high_lambda_high_m,10,0.28915992423246384
CMC200,1.8,0.5,high_lambda_high_m,11,0.28916004617280755
CMC200,1.8,0.5,high_lambda_high_m,12,0.28916006360081015
CMC200,1.8,0.5,high_lambda_high_m,13,0.2891600899874571
CMC200,1.8,0.5,high_lambda_high_m,14,0.28916008786110375
CMC200,1.8,0.5,high_lambda_high_m,15,0.28916008780524954
CMC200,1.8,0.5,high_lambda_high_m,16,0.28916008316026925
CMC200,1.8,0.5,high_lambda_high_m,17,0.2891599204540987
CMC200,1.8,0.5,high_lambda_high_m,18,0.28820700773562075
CMC200,1.8,0.5,high_lambda_high_m,19,0.2882070033253602
CMC200,1.8,0.5,high_lambda_high_m,20,0.2882069850055104
CMC200,1.8,0.5,high_lambda_high_m,21,0.2866038544680481
CMC200,1.8,0.5,high_lambda_high_m,22,0.18018698574031622
CMC200,1.8,0.5,high_lambda_high_m,23,0.18018697878073806
CMC200,1.8,0.5,high_lambda_high_m,24,0.18018698189198792
CMC200,1.8,0.5,high_lambda_high_m,25,0.18018696966019118
CMC200,1.8,0.5,high_lambda_high_m,26,0.18018696985054566
CMC200,1.8,0.5,high_lambda_high_m,27,0.1977503077078286
CMC200,1.8,0.5,high_lambda_high_m,28,0.19775030094856721
CMC200,1.8,0.5,high_lambda_high_m,29,0.19775033219772106
CMC200,1.8,0.5,high_lambda_high_m,30,0.19329498077299218
CMC200,1.8,0.5,high_lambda_high_m,31,0.1932949597025697
CMC200,1.8,0.5,high_lambda_high_m,32,0.1932950609465535
CMC200,1.8,0.5,high_lambda_high_m,33,0.19329509178821666
CMC200,1.8,0.5,high_lambda_high_m,34,0.1932950950895886
CMC200,1.8,0.5,high_lambda_high_m,35,0.24242255789947517
CMC200,1.8,0.5,high_lambda_high_m,36,0.2424225546782449
CMC200,1.8,0.5,high_lambda_high_m,37,0.24242255500211557
CMC200,1.8,0.5,high_lambda_high_m,38,0.24242254805638505
CMC200,1.8,0.5,high_lambda_high_m,39,0.24242253646038933
CMC200,1.8,0.5,high_lambda_high_m,40,0.24242245571086665
CMC200,1.8,0.5,high_lambda_high_m,41,0.24117553733157987
CMC200,1.8,0.5,high_lambda_high_m,42,0.24117553343536335
CMC200,1.8,0.5,high_lambda_high_m,43,0.24117552550234556
CMC200,1.8,0.5,high_lambda_high_m,44,0.16469905086035788
CMC200,1.8,0.5,high_lambda_high_m,45,0.16469883327903165
CMC200,1.8,0.5,high_lambda_high_m,46,0.18560559563123233
CMC200,1.8,0.5,high_lambda_high_m,47,0.18560559434589144
CMC200,1.8,0.5,high_lambda_high_m,48,0.18560559573272567
CMC200,1.8,0.5,high_lambda_high_m,49,0.24094161734459862
CMC200,1.8,0.5,high_lambda_high_m,50,0.24094161579011084
CMC200,1.8,0.5,high_lambda_high_m,51,0.24094160434285283
CMC200,1.8,0.5,high_lambda_high_m,52,0.24094160062400868
CMC200,1.8,0.5,high_lambda_high_m,53,0.24094159376061394
CMC200,1.8,0.5,high_lambda_high_m,54,0.20090308424902648
CMC200,1.8,0.5,high_lambda_high_m,55,0.20090307991375453
CMC200,1.8,0.5,high_lambda_high_m,56,0.20089333566065487
CMC200,1.8,0.5,high_lambda_high_m,57,0.2008933308669572
CMC200,1.8,0.5,high_lambda_high_m,58,0.18620487952349207
CMC200,1.8,0.5,high_lambda_high_m,59,0.18620486831480323
CMC200,1.8,0.5,high_lambda_high_m,60,0.18620486422212454
CMC200,1.8,0.5,high_lambda_high_m,61,0.18620050455782897
CMC200,1.8,0.5,high_lambda_high_m,62,0.18620050674667935
CMC200,1.8,0.5,high_lambda_high_m,63,0.18620050864706275
CMC200,1.8,0.5,high_lambda_high_m,64,0.18620051272884658
CMC200,1.8,0.5,high_lambda_high_m,65,0.18620052089679653
CMC200,1.8,0.5,high_lambda_high_m,66,0.18620053285457278
CMC200,1.8,0.5,high_lambda_high_m,67,0.1862005286621056
CMC200,1.8,0.5,high_lambda_high_m,68,0.18620053250171215
CMC200,1.8,0.5,high_lambda_high_m,69,0.18620053414769758
CMC200,1.8,0.5,high_lambda_high_m,70,0.26014562127464047
CMC200,1.8,0.5,high_lambda_high_m,71,0.2601456345130227
CMC200,1.8,0.5,high_lambda_high_m,72,0.26014563050482153
CMC200,1.8,0.5,high_lambda_high_m,73,0.259893280475927
CMC200,1.8,0.5,high_lambda_high_m,74,0.26704656351249756
CMC200,1.8,0.5,high_lambda_high_m,75,0.2670465543420106
CMC200,1.8,0.5,high_lambda_high_m,76,0.2670465604975296
CMC200,1.8,0.5,high_lambda_high_m,77,0.06306967955087012
CMC200,1.8,0.5,high_lambda_high_m,78,0.06306967455693799
CMC200,1.8,0.5,high_lambda_high_m,79,0.06306967072171318
CMC200,1.8,0.5,high_lambda_high_m,80,0.0630696989020775
CMC200,1.8,0.5,high_lambda_high_m,81,0.06743696307641774
CMC200,1.8,0.5,high_lambda_high_m,82,0.08953985611111173
CMC200,1.8,0.5,high_lambda_high_m,83,0.2206283187264772
CMC200,1.8,0.5,high_lambda_high_m,84,0.2206283200009104
CMC200,1.8,0.5,high_lambda_high_m,85,0.22062832104770658
CMC200,1.8,0.5,high_lambda_high_m,86,0.22062832716954164
CMC200,1.8,0.5,high_lambda_high_m,87,0.22062833325176068
CMC200,1.8,0.5,high_lambda_high_m,88,0.22062833332660925
CMC200,1.8,0.5,high_lambda_high_m,89,0.23063291491856214
CMC200,1.8,0.5,high_lambda_high_m,90,0.23063290729133865
CMC200,1.8,0.5,high_lambda_high_m,91,0.23024406674828604
CMC200,1.8,0.5,high_lambda_high_m,92,0.23024400475367163
CMC200,1.8,0.5,high_lambda_high_m,93,0.20929252890554687
CMC200,1.8,0.5,high_lambda_high_m,94,0.20929251215449002
CMC200,1.8,0.5,high_lambda_high_m,95,0.2092924969403019
CMC200,1.8,0.5,high_lambda_high_m,96,0.14675310071838427
CMC200,1.8,0.5,high_lambda_high_m,97,0.1324502668227385
CMC200,1.8,0.5,high_lambda_high_m,98,0.13245026801652104
CMC200,1.8,0.5,high_lambda_high_m,99,0.1324502592189314
CMC200,1.8,0.5,high_lambda_high_m,100,0.1324503080369055
CMC200,1.8,0.5,high_lambda_high_m,101,0.15596130562698046
CMC200,1.8,0.5,high_lambda_high_m,102,0.15596130824219073
CMC200,1.8,0.5,high_lambda_high_m,103,0.15596130563847746
CMC200,1.8,0.5,high_lambda_high_m,104,0.15596138238038246
CMC200,1.8,0.5,high_lambda_high_m,105,0.16318683373582113
CMC200,1.8,0.5,high_lambda_high_m,106,0.16318685627280688
CMC200,1.8,0.5,high_lambda_high_m,107,0.16318685792964113
CMC200,1.8,0.5,high_lambda_high_m,108,0.16318686181076428
CMC200,1.8,0.5,high_lambda_high_m,109,0.16318682452488187
CMC200,1.8,0.5,high_lambda_high_m,110,0.16318681568410423
CMC200,1.8,0.5,high_lambda_high_m,111,0.1631868390846685
CMC200,1.8,0.5,high_lambda_high_m,112,0.16551190733293833
CMC200,1.8,0.5,high_lambda_high_m,113,0.16551191685964375
CMC200,1.8,0.5,high_lambda_high_m,114,0.1655119175007528
CMC200,1.8,0.5,high_lambda_high_m,115,0.16551191561338865
CMC200,1.8,0.5,high_lambda_high_m,116,0.16551191160455592
CMC200,1.8,0.5,high_lambda_high_m,117,0.21957351560064836
CMC200,1.8,0.5,high_lambda_high_m,118,0.21957352093221957
CMC200,1.8,0.5,high_lambda_high_m,119,0.2195735179662865
CMC200,1.8,0.5,high_lambda_high_m,120,0.21957352726141482
CMC200,1.8,0.5,high_lambda_high_m,121,0.2195732453079882
CMC200,1.8,0.5,high_lambda_high_m,122,0.21957326535257146
CMC200,1.8,0.5,high_lambda_high_m,123,0.26364300189555734
CMC200,1.8,0.5,high_lambda_high_m,124,0.26364300126651313
CMC200,1.8,0.5,high_lambda_high_m,125,0.2636429287336197
CMC200,1.8,0.5,high_lambda_high_m,126,0.2602222211038681
CMC200,1.8,0.5,high_lambda_high_m,127,0.26009037693999637
CMC200,1.8,0.5,high_lambda_high_m,128,0.26009035214994547
CMC200,1.8,0.5,high_lambda_high_m,129,0.18865186159536732
CMC200,1.8,0.5,high_lambda_high_m,130,0.18865184088455741
CMC200,1.8,0.5,high_lambda_high_m,131,0.18865184843347113
CMC200,1.8,0.5,high_lambda_high_m,132,0.18865185240294835
CMC200,1.8,0.5,high_lambda_high_m,133,0.18865187519332788
CMC200,1.8,0.5,high_lambda_high_m,134,0.1886518614142708
CMC200,1.8,0.5,high_lambda_high_m,135,0.18865174174326257
CMC200,1.8,0.5,high_lambda_high_m,136,0.18865173536657412
CMC200,1.8,0.5,high_lambda_high_m,137,0.1886517446039099
CMC200,1.8,0.5,high_lambda_high_m,138,0.18865175831691505
CMC200,1.8,0.5,high_lambda_high_m,139,0.19372706117250366
CMC200,1.8,0.5,high_lambda_high_m,140,0.1937270788433546
CMC200,1.8,0.5,high_lambda_high_m,141,0.19372708079810053
CMC200,1.8,0.5,high_lambda_high_m,142,0.2197671378421877
CMC200,1.8,0.5,high_lambda_high_m,143,0.21976713831624642
CMC200,1.8,0.5,high_lambda_high_m,144,0.21976711995277412
CMC200,1.8,0.5,high_lambda_high_m,145,0.21976711028597506
CMC200,1.8,0.5,high_lambda_high_m,146,0.21975690299615208
CMC200,1.8,0.5,high_lambda_high_m,147,0.21975529680396616
CMC200,1.8,0.5,high_lambda_high_m,148,0.2197549207027892
CMC200,1.8,0.5,high_lambda_high_m,149,0.21961961245597608
CMC200,1.8,0.5,high_lambda_high_m,150,0.2196195077851137
CMC200,1.8,0.5,high_lambda_high_m,151,0.2196085923780908
CMC200,1.8,0.5,high_lambda_high_m,152,0.14206254496182394
